,h,l,n,fairness_sent,cor,cor_abs
2168,425,400,225,fairness_sent,-0.408,0.408
2169,425,400,250,fairness_sent,-0.4273,0.4273
2170,425,400,275,fairness_sent,-0.4216,0.4216
2171,425,400,300,fairness_sent,-0.4509,0.4509
2172,425,400,325,fairness_sent,-0.4553,0.4553
2173,425,400,350,fairness_sent,-0.4625,0.4625
2174,425,400,375,fairness_sent,-0.4687,0.4687
2175,425,400,400,fairness_sent,-0.4707,0.4707
2176,425,425,25,fairness_sent,-0.1851,0.1851
2177,425,425,50,fairness_sent,0.2551,0.2551
2178,425,425,75,fairness_sent,-0.295,0.295
2179,425,425,100,fairness_sent,-0.3946,0.3946
2180,425,425,125,fairness_sent,0.4062,0.4062
2181,425,425,150,fairness_sent,0.4264,0.4264
2182,425,425,175,fairness_sent,0.4231,0.4231
2183,425,425,200,fairness_sent,0.3885,0.3885
2184,425,425,225,fairness_sent,0.4066,0.4066
2185,425,425,250,fairness_sent,-0.4235,0.4235
2186,425,425,275,fairness_sent,0.4207,0.4207
2187,425,425,300,fairness_sent,-0.4262,0.4262
2188,425,425,325,fairness_sent,-0.4458,0.4458
2189,425,425,350,fairness_sent,-0.4554,0.4554
2190,425,425,375,fairness_sent,-0.4616,0.4616
2191,425,425,400,fairness_sent,-0.4694,0.4694
2192,425,425,425,fairness_sent,-0.4553,0.4553
2193,425,450,25,fairness_sent,-0.1872,0.1872
2194,425,450,50,fairness_sent,0.2267,0.2267
2195,425,450,75,fairness_sent,-0.3273,0.3273
2196,425,450,100,fairness_sent,0.3939,0.3939
2197,425,450,125,fairness_sent,0.4109,0.4109
2198,425,450,150,fairness_sent,-0.4267,0.4267
2199,425,450,175,fairness_sent,-0.4036,0.4036
2200,425,450,200,fairness_sent,-0.3897,0.3897
2201,425,450,225,fairness_sent,-0.3863,0.3863
2202,425,450,250,fairness_sent,0.4014,0.4014
2203,425,450,275,fairness_sent,-0.4102,0.4102
2204,425,450,300,fairness_sent,0.4226,0.4226
2205,425,450,325,fairness_sent,-0.4445,0.4445
2206,425,450,350,fairness_sent,-0.4507,0.4507
2207,425,450,375,fairness_sent,0.4578,0.4578
2208,425,450,400,fairness_sent,-0.46,0.46
2209,425,450,425,fairness_sent,0.4634,0.4634
2210,425,475,25,fairness_sent,0.1797,0.1797
2211,425,475,50,fairness_sent,0.2216,0.2216
2212,425,475,75,fairness_sent,-0.3225,0.3225
2213,425,475,100,fairness_sent,0.4065,0.4065
2214,425,475,125,fairness_sent,0.4075,0.4075
2215,425,475,150,fairness_sent,0.4063,0.4063
2216,425,475,175,fairness_sent,-0.4101,0.4101
2217,425,475,200,fairness_sent,-0.3929,0.3929
2218,425,475,225,fairness_sent,0.3789,0.3789
2219,425,475,250,fairness_sent,0.3969,0.3969
2220,425,475,275,fairness_sent,0.4128,0.4128
2221,425,475,300,fairness_sent,0.4086,0.4086
2222,425,475,325,fairness_sent,-0.4189,0.4189
2223,425,475,350,fairness_sent,-0.4396,0.4396
2224,425,475,375,fairness_sent,0.4531,0.4531
2225,425,475,400,fairness_sent,-0.4588,0.4588
2226,425,475,425,fairness_sent,-0.4508,0.4508
2227,425,500,25,fairness_sent,0.1797,0.1797
2228,425,500,50,fairness_sent,0.2152,0.2152
2229,425,500,75,fairness_sent,-0.2902,0.2902
2230,425,500,100,fairness_sent,0.4004,0.4004
2231,425,500,125,fairness_sent,0.4031,0.4031
2232,425,500,150,fairness_sent,0.4057,0.4057
2233,425,500,175,fairness_sent,0.404,0.404
2234,425,500,200,fairness_sent,0.4047,0.4047
2235,425,500,225,fairness_sent,0.3853,0.3853
2236,425,500,250,fairness_sent,0.3969,0.3969
2237,425,500,275,fairness_sent,0.4123,0.4123
2238,425,500,300,fairness_sent,0.4092,0.4092
2239,425,500,325,fairness_sent,0.4179,0.4179
2240,425,500,350,fairness_sent,0.4313,0.4313
2241,425,500,375,fairness_sent,0.4333,0.4333
2242,425,500,400,fairness_sent,0.4459,0.4459
2243,425,500,425,fairness_sent,0.4381,0.4381
2244,450,25,25,fairness_sent,-0.1929,0.1929
2245,450,50,25,fairness_sent,0.3624,0.3624
2246,450,50,50,fairness_sent,-0.1851,0.1851
2247,450,75,25,fairness_sent,-0.3712,0.3712
2248,450,75,50,fairness_sent,0.3954,0.3954
2249,450,75,75,fairness_sent,-0.2905,0.2905
2250,450,100,25,fairness_sent,-0.3682,0.3682
2251,450,100,50,fairness_sent,-0.4195,0.4195
2252,450,100,75,fairness_sent,-0.415,0.415
2253,450,100,100,fairness_sent,-0.282,0.282
2254,450,125,25,fairness_sent,0.2396,0.2396
2255,450,125,50,fairness_sent,0.3972,0.3972
2256,450,125,75,fairness_sent,-0.4113,0.4113
2257,450,125,100,fairness_sent,-0.4068,0.4068
2258,450,125,125,fairness_sent,-0.2786,0.2786
2259,450,150,25,fairness_sent,0.1493,0.1493
2260,450,150,50,fairness_sent,0.3666,0.3666
2261,450,150,75,fairness_sent,-0.3993,0.3993
2262,450,150,100,fairness_sent,-0.4094,0.4094
2263,450,150,125,fairness_sent,-0.4195,0.4195
2264,450,150,150,fairness_sent,-0.2812,0.2812
2265,450,175,25,fairness_sent,-0.1521,0.1521
2266,450,175,50,fairness_sent,0.3602,0.3602
2267,450,175,75,fairness_sent,-0.4159,0.4159
2268,450,175,100,fairness_sent,-0.4029,0.4029
2269,450,175,125,fairness_sent,-0.4176,0.4176
2270,450,175,150,fairness_sent,-0.4134,0.4134
2271,450,175,175,fairness_sent,-0.3089,0.3089
2272,450,200,25,fairness_sent,-0.3174,0.3174
2273,450,200,50,fairness_sent,0.3599,0.3599
2274,450,200,75,fairness_sent,-0.4434,0.4434
2275,450,200,100,fairness_sent,-0.4495,0.4495
2276,450,200,125,fairness_sent,-0.4691,0.4691
2277,450,200,150,fairness_sent,-0.4546,0.4546
2278,450,200,175,fairness_sent,-0.4511,0.4511
2279,450,200,200,fairness_sent,-0.3705,0.3705
2280,450,225,25,fairness_sent,0.3239,0.3239
2281,450,225,50,fairness_sent,0.4036,0.4036
2282,450,225,75,fairness_sent,0.4499,0.4499
2283,450,225,100,fairness_sent,-0.4655,0.4655
2284,450,225,125,fairness_sent,-0.461,0.461
2285,450,225,150,fairness_sent,-0.4805,0.4805
2286,450,225,175,fairness_sent,-0.4725,0.4725
2287,450,225,200,fairness_sent,-0.4512,0.4512
2288,450,225,225,fairness_sent,-0.3782,0.3782
2289,450,250,25,fairness_sent,0.2948,0.2948
2290,450,250,50,fairness_sent,0.377,0.377
2291,450,250,75,fairness_sent,0.4123,0.4123
2292,450,250,100,fairness_sent,0.4493,0.4493
2293,450,250,125,fairness_sent,-0.4619,0.4619
2294,450,250,150,fairness_sent,-0.4695,0.4695
2295,450,250,175,fairness_sent,-0.4732,0.4732
2296,450,250,200,fairness_sent,-0.4686,0.4686
2297,450,250,225,fairness_sent,-0.4603,0.4603
2298,450,250,250,fairness_sent,-0.3998,0.3998
2299,450,275,25,fairness_sent,0.0823,0.0823
2300,450,275,50,fairness_sent,0.1908,0.1908
2301,450,275,75,fairness_sent,0.4206,0.4206
2302,450,275,100,fairness_sent,0.4428,0.4428
2303,450,275,125,fairness_sent,-0.4678,0.4678
2304,450,275,150,fairness_sent,-0.4625,0.4625
2305,450,275,175,fairness_sent,-0.4748,0.4748
2306,450,275,200,fairness_sent,-0.475,0.475
2307,450,275,225,fairness_sent,-0.4722,0.4722
2308,450,275,250,fairness_sent,-0.4609,0.4609
2309,450,275,275,fairness_sent,-0.404,0.404
2310,450,300,25,fairness_sent,0.1301,0.1301
2311,450,300,50,fairness_sent,0.1171,0.1171
2312,450,300,75,fairness_sent,0.4164,0.4164
2313,450,300,100,fairness_sent,0.4311,0.4311
2314,450,300,125,fairness_sent,-0.4564,0.4564
2315,450,300,150,fairness_sent,-0.4523,0.4523
2316,450,300,175,fairness_sent,0.4707,0.4707
2317,450,300,200,fairness_sent,-0.4785,0.4785
2318,450,300,225,fairness_sent,-0.4781,0.4781
2319,450,300,250,fairness_sent,-0.4795,0.4795
2320,450,300,275,fairness_sent,-0.4804,0.4804
2321,450,300,300,fairness_sent,-0.4372,0.4372
2322,450,325,25,fairness_sent,-0.1491,0.1491
2323,450,325,50,fairness_sent,0.0656,0.0656
2324,450,325,75,fairness_sent,0.425,0.425
2325,450,325,100,fairness_sent,-0.4077,0.4077
2326,450,325,125,fairness_sent,-0.4338,0.4338
2327,450,325,150,fairness_sent,-0.4214,0.4214
2328,450,325,175,fairness_sent,-0.4422,0.4422
2329,450,325,200,fairness_sent,-0.4569,0.4569
2330,450,325,225,fairness_sent,-0.4677,0.4677
2331,450,325,250,fairness_sent,-0.4757,0.4757
2332,450,325,275,fairness_sent,-0.4795,0.4795
2333,450,325,300,fairness_sent,-0.4829,0.4829
2334,450,325,325,fairness_sent,-0.4354,0.4354
2335,450,350,25,fairness_sent,-0.1902,0.1902
2336,450,350,50,fairness_sent,0.0952,0.0952
2337,450,350,75,fairness_sent,-0.3686,0.3686
2338,450,350,100,fairness_sent,0.4061,0.4061
2339,450,350,125,fairness_sent,-0.4241,0.4241
2340,450,350,150,fairness_sent,-0.4123,0.4123
2341,450,350,175,fairness_sent,-0.4175,0.4175
2342,450,350,200,fairness_sent,-0.4367,0.4367
2343,450,350,225,fairness_sent,-0.4492,0.4492
2344,450,350,250,fairness_sent,-0.4546,0.4546
2345,450,350,275,fairness_sent,-0.471,0.471
2346,450,350,300,fairness_sent,-0.4764,0.4764
2347,450,350,325,fairness_sent,-0.4828,0.4828
2348,450,350,350,fairness_sent,-0.4736,0.4736
2349,450,375,25,fairness_sent,-0.1952,0.1952
2350,450,375,50,fairness_sent,0.1557,0.1557
2351,450,375,75,fairness_sent,0.2418,0.2418
2352,450,375,100,fairness_sent,0.4013,0.4013
2353,450,375,125,fairness_sent,0.4226,0.4226
2354,450,375,150,fairness_sent,-0.4013,0.4013
2355,450,375,175,fairness_sent,-0.401,0.401
2356,450,375,200,fairness_sent,-0.4027,0.4027
2357,450,375,225,fairness_sent,-0.4217,0.4217
2358,450,375,250,fairness_sent,-0.437,0.437
2359,450,375,275,fairness_sent,-0.4451,0.4451
2360,450,375,300,fairness_sent,-0.4705,0.4705
2361,450,375,325,fairness_sent,-0.4779,0.4779
2362,450,375,350,fairness_sent,-0.4826,0.4826
2363,450,375,375,fairness_sent,-0.4696,0.4696
2364,450,400,25,fairness_sent,0.2217,0.2217
2365,450,400,50,fairness_sent,0.2259,0.2259
2366,450,400,75,fairness_sent,0.2337,0.2337
2367,450,400,100,fairness_sent,0.374,0.374
2368,450,400,125,fairness_sent,0.4163,0.4163
2369,450,400,150,fairness_sent,0.4108,0.4108
2370,450,400,175,fairness_sent,-0.4188,0.4188
2371,450,400,200,fairness_sent,0.3973,0.3973
2372,450,400,225,fairness_sent,0.4037,0.4037
2373,450,400,250,fairness_sent,-0.4271,0.4271
2374,450,400,275,fairness_sent,-0.4257,0.4257
2375,450,400,300,fairness_sent,-0.4485,0.4485
2376,450,400,325,fairness_sent,-0.4587,0.4587
2377,450,400,350,fairness_sent,-0.467,0.467
2378,450,400,375,fairness_sent,-0.4769,0.4769
2379,450,400,400,fairness_sent,-0.4787,0.4787
2380,450,425,25,fairness_sent,-0.1851,0.1851
2381,450,425,50,fairness_sent,0.2551,0.2551
2382,450,425,75,fairness_sent,-0.2952,0.2952
2383,450,425,100,fairness_sent,0.4006,0.4006
2384,450,425,125,fairness_sent,0.3983,0.3983
2385,450,425,150,fairness_sent,0.415,0.415
2386,450,425,175,fairness_sent,0.4215,0.4215
2387,450,425,200,fairness_sent,0.3772,0.3772
2388,450,425,225,fairness_sent,0.3984,0.3984
2389,450,425,250,fairness_sent,-0.419,0.419
2390,450,425,275,fairness_sent,0.4185,0.4185
2391,450,425,300,fairness_sent,-0.4263,0.4263
2392,450,425,325,fairness_sent,-0.4514,0.4514
2393,450,425,350,fairness_sent,-0.459,0.459
2394,450,425,375,fairness_sent,-0.4653,0.4653
2395,450,425,400,fairness_sent,-0.4698,0.4698
2396,450,425,425,fairness_sent,-0.4684,0.4684
2397,450,450,25,fairness_sent,-0.1872,0.1872
2398,450,450,50,fairness_sent,0.2267,0.2267
2399,450,450,75,fairness_sent,-0.3102,0.3102
2400,450,450,100,fairness_sent,0.3931,0.3931
2401,450,450,125,fairness_sent,0.4061,0.4061
2402,450,450,150,fairness_sent,0.4055,0.4055
2403,450,450,175,fairness_sent,-0.3985,0.3985
2404,450,450,200,fairness_sent,-0.3893,0.3893
2405,450,450,225,fairness_sent,0.3732,0.3732
2406,450,450,250,fairness_sent,0.3924,0.3924
2407,450,450,275,fairness_sent,-0.4114,0.4114
2408,450,450,300,fairness_sent,0.4149,0.4149
2409,450,450,325,fairness_sent,-0.4397,0.4397
2410,450,450,350,fairness_sent,0.45,0.45
2411,450,450,375,fairness_sent,-0.4629,0.4629
2412,450,450,400,fairness_sent,-0.4655,0.4655
2413,450,450,425,fairness_sent,-0.4697,0.4697
2414,450,450,450,fairness_sent,-0.4512,0.4512
2415,450,475,25,fairness_sent,0.1797,0.1797
2416,450,475,50,fairness_sent,0.2216,0.2216
2417,450,475,75,fairness_sent,-0.3073,0.3073
2418,450,475,100,fairness_sent,0.407,0.407
2419,450,475,125,fairness_sent,0.4008,0.4008
2420,450,475,150,fairness_sent,0.412,0.412
2421,450,475,175,fairness_sent,0.4085,0.4085
2422,450,475,200,fairness_sent,-0.3936,0.3936
2423,450,475,225,fairness_sent,0.3697,0.3697
2424,450,475,250,fairness_sent,0.3821,0.3821
2425,450,475,275,fairness_sent,0.4092,0.4092
2426,450,475,300,fairness_sent,0.4099,0.4099
2427,450,475,325,fairness_sent,-0.4224,0.4224
2428,450,475,350,fairness_sent,-0.4446,0.4446
2429,450,475,375,fairness_sent,-0.449,0.449
2430,450,475,400,fairness_sent,-0.4639,0.4639
2431,450,475,425,fairness_sent,-0.4664,0.4664
2432,450,475,450,fairness_sent,-0.4642,0.4642
2433,450,500,25,fairness_sent,0.1797,0.1797
2434,450,500,50,fairness_sent,0.2152,0.2152
2435,450,500,75,fairness_sent,-0.2868,0.2868
2436,450,500,100,fairness_sent,0.4057,0.4057
2437,450,500,125,fairness_sent,0.4004,0.4004
2438,450,500,150,fairness_sent,0.399,0.399
2439,450,500,175,fairness_sent,0.4034,0.4034
2440,450,500,200,fairness_sent,-0.4,0.4
2441,450,500,225,fairness_sent,0.3739,0.3739
2442,450,500,250,fairness_sent,0.3951,0.3951
2443,450,500,275,fairness_sent,0.4089,0.4089
2444,450,500,300,fairness_sent,0.4066,0.4066
2445,450,500,325,fairness_sent,0.4115,0.4115
2446,450,500,350,fairness_sent,-0.4327,0.4327
2447,450,500,375,fairness_sent,0.4377,0.4377
2448,450,500,400,fairness_sent,0.4517,0.4517
2449,450,500,425,fairness_sent,-0.4525,0.4525
2450,450,500,450,fairness_sent,0.4486,0.4486
2451,475,25,25,fairness_sent,-0.1929,0.1929
2452,475,50,25,fairness_sent,0.3255,0.3255
2453,475,50,50,fairness_sent,-0.1603,0.1603
2454,475,75,25,fairness_sent,0.3717,0.3717
2455,475,75,50,fairness_sent,0.4129,0.4129
2456,475,75,75,fairness_sent,-0.3008,0.3008
2457,475,100,25,fairness_sent,0.2967,0.2967
2458,475,100,50,fairness_sent,-0.4187,0.4187
2459,475,100,75,fairness_sent,-0.4342,0.4342
2460,475,100,100,fairness_sent,-0.2765,0.2765
2461,475,125,25,fairness_sent,-0.3449,0.3449
2462,475,125,50,fairness_sent,0.4163,0.4163
2463,475,125,75,fairness_sent,-0.4151,0.4151
2464,475,125,100,fairness_sent,-0.4022,0.4022
2465,475,125,125,fairness_sent,-0.2777,0.2777
2466,475,150,25,fairness_sent,0.1493,0.1493
2467,475,150,50,fairness_sent,0.3666,0.3666
2468,475,150,75,fairness_sent,-0.3951,0.3951
2469,475,150,100,fairness_sent,-0.4031,0.4031
2470,475,150,125,fairness_sent,-0.4185,0.4185
2471,475,150,150,fairness_sent,-0.2804,0.2804
2472,475,175,25,fairness_sent,-0.1521,0.1521
2473,475,175,50,fairness_sent,0.3731,0.3731
2474,475,175,75,fairness_sent,-0.4169,0.4169
2475,475,175,100,fairness_sent,-0.3941,0.3941
2476,475,175,125,fairness_sent,-0.4096,0.4096
2477,475,175,150,fairness_sent,-0.4102,0.4102
2478,475,175,175,fairness_sent,-0.2946,0.2946
2479,475,200,25,fairness_sent,0.3196,0.3196
2480,475,200,50,fairness_sent,0.3678,0.3678
2481,475,200,75,fairness_sent,0.4493,0.4493
2482,475,200,100,fairness_sent,-0.454,0.454
2483,475,200,125,fairness_sent,-0.4583,0.4583
2484,475,200,150,fairness_sent,-0.4525,0.4525
2485,475,200,175,fairness_sent,-0.4488,0.4488
2486,475,200,200,fairness_sent,-0.3516,0.3516
2487,475,225,25,fairness_sent,0.3132,0.3132
2488,475,225,50,fairness_sent,0.3984,0.3984
2489,475,225,75,fairness_sent,0.4586,0.4586
2490,475,225,100,fairness_sent,-0.4673,0.4673
2491,475,225,125,fairness_sent,-0.464,0.464
2492,475,225,150,fairness_sent,-0.4814,0.4814
2493,475,225,175,fairness_sent,-0.468,0.468
2494,475,225,200,fairness_sent,-0.4476,0.4476
2495,475,225,225,fairness_sent,-0.3544,0.3544
2496,475,250,25,fairness_sent,0.2663,0.2663
2497,475,250,50,fairness_sent,0.4053,0.4053
2498,475,250,75,fairness_sent,0.4193,0.4193
2499,475,250,100,fairness_sent,0.4477,0.4477
2500,475,250,125,fairness_sent,-0.4649,0.4649
2501,475,250,150,fairness_sent,-0.4684,0.4684
2502,475,250,175,fairness_sent,-0.4709,0.4709
2503,475,250,200,fairness_sent,-0.4717,0.4717
2504,475,250,225,fairness_sent,-0.4589,0.4589
2505,475,250,250,fairness_sent,-0.3988,0.3988
2506,475,275,25,fairness_sent,0.005,0.005
2507,475,275,50,fairness_sent,-0.3132,0.3132
2508,475,275,75,fairness_sent,0.4225,0.4225
2509,475,275,100,fairness_sent,0.4428,0.4428
2510,475,275,125,fairness_sent,-0.4642,0.4642
2511,475,275,150,fairness_sent,-0.4642,0.4642
2512,475,275,175,fairness_sent,-0.4672,0.4672
2513,475,275,200,fairness_sent,-0.4715,0.4715
2514,475,275,225,fairness_sent,-0.4724,0.4724
2515,475,275,250,fairness_sent,-0.4598,0.4598
2516,475,275,275,fairness_sent,-0.3991,0.3991
2517,475,300,25,fairness_sent,0.1476,0.1476
2518,475,300,50,fairness_sent,0.3014,0.3014
2519,475,300,75,fairness_sent,0.4275,0.4275
2520,475,300,100,fairness_sent,0.4419,0.4419
2521,475,300,125,fairness_sent,-0.4605,0.4605
2522,475,300,150,fairness_sent,-0.4537,0.4537
2523,475,300,175,fairness_sent,-0.464,0.464
2524,475,300,200,fairness_sent,0.4689,0.4689
2525,475,300,225,fairness_sent,-0.4717,0.4717
2526,475,300,250,fairness_sent,-0.4754,0.4754
2527,475,300,275,fairness_sent,-0.4792,0.4792
2528,475,300,300,fairness_sent,-0.4067,0.4067
2529,475,325,25,fairness_sent,0.1806,0.1806
2530,475,325,50,fairness_sent,-0.0606,0.0606
2531,475,325,75,fairness_sent,-0.431,0.431
2532,475,325,100,fairness_sent,0.4136,0.4136
2533,475,325,125,fairness_sent,-0.4261,0.4261
2534,475,325,150,fairness_sent,-0.43,0.43
2535,475,325,175,fairness_sent,-0.4316,0.4316
2536,475,325,200,fairness_sent,-0.443,0.443
2537,475,325,225,fairness_sent,-0.4589,0.4589
2538,475,325,250,fairness_sent,-0.4714,0.4714
2539,475,325,275,fairness_sent,-0.4808,0.4808
2540,475,325,300,fairness_sent,-0.4827,0.4827
2541,475,325,325,fairness_sent,-0.4322,0.4322
2542,475,350,25,fairness_sent,-0.1788,0.1788
2543,475,350,50,fairness_sent,0.1249,0.1249
2544,475,350,75,fairness_sent,0.378,0.378
2545,475,350,100,fairness_sent,0.4103,0.4103
2546,475,350,125,fairness_sent,0.4039,0.4039
2547,475,350,150,fairness_sent,-0.4161,0.4161
2548,475,350,175,fairness_sent,-0.4275,0.4275
2549,475,350,200,fairness_sent,-0.4404,0.4404
2550,475,350,225,fairness_sent,-0.4413,0.4413
2551,475,350,250,fairness_sent,-0.4528,0.4528
2552,475,350,275,fairness_sent,-0.4674,0.4674
2553,475,350,300,fairness_sent,-0.4768,0.4768
2554,475,350,325,fairness_sent,-0.484,0.484
2555,475,350,350,fairness_sent,-0.4536,0.4536
2556,475,375,25,fairness_sent,-0.1837,0.1837
2557,475,375,50,fairness_sent,0.1977,0.1977
2558,475,375,75,fairness_sent,-0.3114,0.3114
2559,475,375,100,fairness_sent,0.4087,0.4087
2560,475,375,125,fairness_sent,0.4138,0.4138
2561,475,375,150,fairness_sent,0.4063,0.4063
2562,475,375,175,fairness_sent,-0.4192,0.4192
2563,475,375,200,fairness_sent,-0.4035,0.4035
2564,475,375,225,fairness_sent,-0.4165,0.4165
2565,475,375,250,fairness_sent,-0.4429,0.4429
2566,475,375,275,fairness_sent,-0.4499,0.4499
2567,475,375,300,fairness_sent,-0.472,0.472
2568,475,375,325,fairness_sent,-0.4766,0.4766
2569,475,375,350,fairness_sent,-0.4854,0.4854
2570,475,375,375,fairness_sent,-0.4618,0.4618
2571,475,400,25,fairness_sent,0.1826,0.1826
2572,475,400,50,fairness_sent,0.2409,0.2409
2573,475,400,75,fairness_sent,-0.2666,0.2666
2574,475,400,100,fairness_sent,0.3923,0.3923
2575,475,400,125,fairness_sent,0.3955,0.3955
2576,475,400,150,fairness_sent,0.39,0.39
2577,475,400,175,fairness_sent,-0.4105,0.4105
2578,475,400,200,fairness_sent,0.3821,0.3821
2579,475,400,225,fairness_sent,0.3854,0.3854
2580,475,400,250,fairness_sent,-0.409,0.409
2581,475,400,275,fairness_sent,-0.4219,0.4219
2582,475,400,300,fairness_sent,-0.4381,0.4381
2583,475,400,325,fairness_sent,-0.461,0.461
2584,475,400,350,fairness_sent,-0.4706,0.4706
2585,475,400,375,fairness_sent,-0.4765,0.4765
2586,475,400,400,fairness_sent,-0.4736,0.4736
2587,475,425,25,fairness_sent,0.1763,0.1763
2588,475,425,50,fairness_sent,0.2388,0.2388
2589,475,425,75,fairness_sent,-0.302,0.302
2590,475,425,100,fairness_sent,0.4112,0.4112
2591,475,425,125,fairness_sent,0.4074,0.4074
2592,475,425,150,fairness_sent,0.4057,0.4057
2593,475,425,175,fairness_sent,0.4034,0.4034
2594,475,425,200,fairness_sent,0.3896,0.3896
2595,475,425,225,fairness_sent,0.3622,0.3622
2596,475,425,250,fairness_sent,0.3905,0.3905
2597,475,425,275,fairness_sent,-0.4243,0.4243
2598,475,425,300,fairness_sent,-0.4294,0.4294
2599,475,425,325,fairness_sent,-0.4585,0.4585
2600,475,425,350,fairness_sent,-0.4643,0.4643
2601,475,425,375,fairness_sent,-0.4704,0.4704
2602,475,425,400,fairness_sent,-0.4812,0.4812
2603,475,425,425,fairness_sent,-0.4777,0.4777
2604,475,450,25,fairness_sent,0.1752,0.1752
2605,475,450,50,fairness_sent,0.25,0.25
2606,475,450,75,fairness_sent,-0.3154,0.3154
2607,475,450,100,fairness_sent,0.4045,0.4045
2608,475,450,125,fairness_sent,0.4056,0.4056
2609,475,450,150,fairness_sent,0.404,0.404
2610,475,450,175,fairness_sent,0.4099,0.4099
2611,475,450,200,fairness_sent,-0.4057,0.4057
2612,475,450,225,fairness_sent,0.3734,0.3734
2613,475,450,250,fairness_sent,0.3893,0.3893
2614,475,450,275,fairness_sent,0.4117,0.4117
2615,475,450,300,fairness_sent,-0.4161,0.4161
2616,475,450,325,fairness_sent,-0.4311,0.4311
2617,475,450,350,fairness_sent,-0.458,0.458
2618,475,450,375,fairness_sent,-0.4625,0.4625
2619,475,450,400,fairness_sent,-0.4723,0.4723
2620,475,450,425,fairness_sent,-0.4782,0.4782
2621,475,450,450,fairness_sent,-0.4693,0.4693
2622,475,475,25,fairness_sent,0.1564,0.1564
2623,475,475,50,fairness_sent,0.239,0.239
2624,475,475,75,fairness_sent,-0.3021,0.3021
2625,475,475,100,fairness_sent,0.4043,0.4043
2626,475,475,125,fairness_sent,0.4056,0.4056
2627,475,475,150,fairness_sent,0.4079,0.4079
2628,475,475,175,fairness_sent,0.4087,0.4087
2629,475,475,200,fairness_sent,-0.4045,0.4045
2630,475,475,225,fairness_sent,0.3724,0.3724
2631,475,475,250,fairness_sent,0.3728,0.3728
2632,475,475,275,fairness_sent,0.3961,0.3961
2633,475,475,300,fairness_sent,-0.4215,0.4215
2634,475,475,325,fairness_sent,0.426,0.426
2635,475,475,350,fairness_sent,-0.4472,0.4472
2636,475,475,375,fairness_sent,-0.4589,0.4589
2637,475,475,400,fairness_sent,-0.466,0.466
2638,475,475,425,fairness_sent,-0.4739,0.4739
2639,475,475,450,fairness_sent,-0.474,0.474
2640,475,475,475,fairness_sent,-0.4486,0.4486
2641,475,500,25,fairness_sent,0.1564,0.1564
2642,475,500,50,fairness_sent,0.222,0.222
2643,475,500,75,fairness_sent,-0.2837,0.2837
2644,475,500,100,fairness_sent,0.4061,0.4061
2645,475,500,125,fairness_sent,-0.4118,0.4118
2646,475,500,150,fairness_sent,0.3989,0.3989
2647,475,500,175,fairness_sent,0.4001,0.4001
2648,475,500,200,fairness_sent,-0.3995,0.3995
2649,475,500,225,fairness_sent,0.3906,0.3906
2650,475,500,250,fairness_sent,0.3723,0.3723
2651,475,500,275,fairness_sent,0.3879,0.3879
2652,475,500,300,fairness_sent,0.4238,0.4238
2653,475,500,325,fairness_sent,0.4188,0.4188
2654,475,500,350,fairness_sent,-0.4244,0.4244
2655,475,500,375,fairness_sent,-0.4435,0.4435
2656,475,500,400,fairness_sent,-0.4474,0.4474
2657,475,500,425,fairness_sent,0.4613,0.4613
2658,475,500,450,fairness_sent,-0.4619,0.4619
2659,475,500,475,fairness_sent,-0.4663,0.4663
2660,500,25,25,fairness_sent,-0.1887,0.1887
2661,500,50,25,fairness_sent,0.3265,0.3265
2662,500,50,50,fairness_sent,-0.1505,0.1505
2663,500,75,25,fairness_sent,0.3703,0.3703
2664,500,75,50,fairness_sent,0.3881,0.3881
2665,500,75,75,fairness_sent,-0.2883,0.2883
2666,500,100,25,fairness_sent,0.2948,0.2948
2667,500,100,50,fairness_sent,-0.42,0.42
2668,500,100,75,fairness_sent,-0.4212,0.4212
2669,500,100,100,fairness_sent,-0.2789,0.2789
2670,500,125,25,fairness_sent,0.3383,0.3383
2671,500,125,50,fairness_sent,0.4077,0.4077
2672,500,125,75,fairness_sent,-0.4161,0.4161
2673,500,125,100,fairness_sent,-0.3931,0.3931
2674,500,125,125,fairness_sent,-0.2715,0.2715
2675,500,150,25,fairness_sent,0.1526,0.1526
2676,500,150,50,fairness_sent,0.3653,0.3653
2677,500,150,75,fairness_sent,-0.3921,0.3921
2678,500,150,100,fairness_sent,-0.3961,0.3961
2679,500,150,125,fairness_sent,-0.4132,0.4132
2680,500,150,150,fairness_sent,-0.275,0.275
2681,500,175,25,fairness_sent,0.1181,0.1181
2682,500,175,50,fairness_sent,0.369,0.369
2683,500,175,75,fairness_sent,0.4222,0.4222
2684,500,175,100,fairness_sent,-0.4197,0.4197
2685,500,175,125,fairness_sent,-0.4053,0.4053
2686,500,175,150,fairness_sent,-0.4086,0.4086
2687,500,175,175,fairness_sent,-0.2808,0.2808
2688,500,200,25,fairness_sent,0.3265,0.3265
2689,500,200,50,fairness_sent,0.3561,0.3561
2690,500,200,75,fairness_sent,0.4514,0.4514
2691,500,200,100,fairness_sent,-0.448,0.448
2692,500,200,125,fairness_sent,-0.4363,0.4363
2693,500,200,150,fairness_sent,-0.4451,0.4451
2694,500,200,175,fairness_sent,-0.4451,0.4451
2695,500,200,200,fairness_sent,-0.326,0.326
2696,500,225,25,fairness_sent,0.3008,0.3008
