,h,l,n,sanctity_sent,cor,cor_abs
2578,475,400,200,sanctity_sent,-0.4283,0.4283
2579,475,400,225,sanctity_sent,-0.4605,0.4605
2580,475,400,250,sanctity_sent,-0.4578,0.4578
2581,475,400,275,sanctity_sent,-0.4494,0.4494
2582,475,400,300,sanctity_sent,-0.4499,0.4499
2583,475,400,325,sanctity_sent,-0.4526,0.4526
2584,475,400,350,sanctity_sent,-0.4446,0.4446
2585,475,400,375,sanctity_sent,-0.4317,0.4317
2586,475,400,400,sanctity_sent,-0.41,0.41
2587,475,425,25,sanctity_sent,-0.0832,0.0832
2588,475,425,50,sanctity_sent,-0.087,0.087
2589,475,425,75,sanctity_sent,0.0673,0.0673
2590,475,425,100,sanctity_sent,-0.4061,0.4061
2591,475,425,125,sanctity_sent,-0.4428,0.4428
2592,475,425,150,sanctity_sent,-0.437,0.437
2593,475,425,175,sanctity_sent,-0.4433,0.4433
2594,475,425,200,sanctity_sent,-0.4192,0.4192
2595,475,425,225,sanctity_sent,-0.4464,0.4464
2596,475,425,250,sanctity_sent,-0.4593,0.4593
2597,475,425,275,sanctity_sent,-0.4544,0.4544
2598,475,425,300,sanctity_sent,-0.4556,0.4556
2599,475,425,325,sanctity_sent,-0.4573,0.4573
2600,475,425,350,sanctity_sent,-0.4519,0.4519
2601,475,425,375,sanctity_sent,-0.4445,0.4445
2602,475,425,400,sanctity_sent,-0.4347,0.4347
2603,475,425,425,sanctity_sent,-0.4084,0.4084
2604,475,450,25,sanctity_sent,0.0497,0.0497
2605,475,450,50,sanctity_sent,-0.0667,0.0667
2606,475,450,75,sanctity_sent,0.1618,0.1618
2607,475,450,100,sanctity_sent,-0.414,0.414
2608,475,450,125,sanctity_sent,-0.4453,0.4453
2609,475,450,150,sanctity_sent,-0.4386,0.4386
2610,475,450,175,sanctity_sent,-0.4511,0.4511
2611,475,450,200,sanctity_sent,-0.4268,0.4268
2612,475,450,225,sanctity_sent,-0.4377,0.4377
2613,475,450,250,sanctity_sent,-0.4509,0.4509
2614,475,450,275,sanctity_sent,-0.4471,0.4471
2615,475,450,300,sanctity_sent,-0.4456,0.4456
2616,475,450,325,sanctity_sent,-0.4583,0.4583
2617,475,450,350,sanctity_sent,-0.4642,0.4642
2618,475,450,375,sanctity_sent,-0.4536,0.4536
2619,475,450,400,sanctity_sent,-0.4538,0.4538
2620,475,450,425,sanctity_sent,-0.4418,0.4418
2621,475,450,450,sanctity_sent,-0.4013,0.4013
2622,475,475,25,sanctity_sent,-0.005,0.005
2623,475,475,50,sanctity_sent,0.0626,0.0626
2624,475,475,75,sanctity_sent,0.1709,0.1709
2625,475,475,100,sanctity_sent,-0.3959,0.3959
2626,475,475,125,sanctity_sent,-0.4351,0.4351
2627,475,475,150,sanctity_sent,-0.4287,0.4287
2628,475,475,175,sanctity_sent,-0.4443,0.4443
2629,475,475,200,sanctity_sent,-0.4268,0.4268
2630,475,475,225,sanctity_sent,-0.4316,0.4316
2631,475,475,250,sanctity_sent,-0.4446,0.4446
2632,475,475,275,sanctity_sent,-0.4449,0.4449
2633,475,475,300,sanctity_sent,-0.4407,0.4407
2634,475,475,325,sanctity_sent,-0.4474,0.4474
2635,475,475,350,sanctity_sent,-0.4583,0.4583
2636,475,475,375,sanctity_sent,-0.4595,0.4595
2637,475,475,400,sanctity_sent,-0.4462,0.4462
2638,475,475,425,sanctity_sent,-0.4461,0.4461
2639,475,475,450,sanctity_sent,-0.4238,0.4238
2640,475,475,475,sanctity_sent,-0.3685,0.3685
2641,475,500,25,sanctity_sent,0.0018,0.0018
2642,475,500,50,sanctity_sent,-0.0479,0.0479
2643,475,500,75,sanctity_sent,0.2301,0.2301
2644,475,500,100,sanctity_sent,0.3625,0.3625
2645,475,500,125,sanctity_sent,-0.4428,0.4428
2646,475,500,150,sanctity_sent,-0.4438,0.4438
2647,475,500,175,sanctity_sent,-0.4443,0.4443
2648,475,500,200,sanctity_sent,-0.4465,0.4465
2649,475,500,225,sanctity_sent,-0.4273,0.4273
2650,475,500,250,sanctity_sent,-0.457,0.457
2651,475,500,275,sanctity_sent,-0.445,0.445
2652,475,500,300,sanctity_sent,-0.4462,0.4462
2653,475,500,325,sanctity_sent,-0.4451,0.4451
2654,475,500,350,sanctity_sent,-0.4589,0.4589
2655,475,500,375,sanctity_sent,-0.4596,0.4596
2656,475,500,400,sanctity_sent,-0.4553,0.4553
2657,475,500,425,sanctity_sent,-0.4532,0.4532
2658,475,500,450,sanctity_sent,-0.4455,0.4455
2659,475,500,475,sanctity_sent,-0.4344,0.4344
2660,500,25,25,sanctity_sent,-0.1959,0.1959
2661,500,50,25,sanctity_sent,-0.2618,0.2618
2662,500,50,50,sanctity_sent,-0.2001,0.2001
2663,500,75,25,sanctity_sent,0.2775,0.2775
2664,500,75,50,sanctity_sent,-0.3496,0.3496
2665,500,75,75,sanctity_sent,-0.2536,0.2536
2666,500,100,25,sanctity_sent,0.2293,0.2293
2667,500,100,50,sanctity_sent,-0.4153,0.4153
2668,500,100,75,sanctity_sent,-0.3523,0.3523
2669,500,100,100,sanctity_sent,-0.2936,0.2936
2670,500,125,25,sanctity_sent,0.2047,0.2047
2671,500,125,50,sanctity_sent,-0.4056,0.4056
2672,500,125,75,sanctity_sent,-0.4091,0.4091
2673,500,125,100,sanctity_sent,-0.3745,0.3745
2674,500,125,125,sanctity_sent,-0.3165,0.3165
2675,500,150,25,sanctity_sent,-0.285,0.285
2676,500,150,50,sanctity_sent,-0.4252,0.4252
2677,500,150,75,sanctity_sent,-0.4423,0.4423
2678,500,150,100,sanctity_sent,-0.401,0.401
2679,500,150,125,sanctity_sent,-0.387,0.387
2680,500,150,150,sanctity_sent,-0.343,0.343
2681,500,175,25,sanctity_sent,-0.3546,0.3546
2682,500,175,50,sanctity_sent,-0.4071,0.4071
2683,500,175,75,sanctity_sent,-0.4511,0.4511
2684,500,175,100,sanctity_sent,-0.4396,0.4396
2685,500,175,125,sanctity_sent,-0.4014,0.4014
2686,500,175,150,sanctity_sent,-0.3991,0.3991
2687,500,175,175,sanctity_sent,-0.3557,0.3557
2688,500,200,25,sanctity_sent,0.3398,0.3398
2689,500,200,50,sanctity_sent,-0.4399,0.4399
2690,500,200,75,sanctity_sent,-0.4469,0.4469
2691,500,200,100,sanctity_sent,-0.4455,0.4455
2692,500,200,125,sanctity_sent,-0.4168,0.4168
2693,500,200,150,sanctity_sent,-0.4103,0.4103
2694,500,200,175,sanctity_sent,-0.3952,0.3952
2695,500,200,200,sanctity_sent,-0.3575,0.3575
2696,500,225,25,sanctity_sent,0.3387,0.3387
2697,500,225,50,sanctity_sent,-0.4388,0.4388
2698,500,225,75,sanctity_sent,0.4497,0.4497
2699,500,225,100,sanctity_sent,-0.4578,0.4578
2700,500,225,125,sanctity_sent,-0.4446,0.4446
2701,500,225,150,sanctity_sent,-0.398,0.398
2702,500,225,175,sanctity_sent,-0.408,0.408
2703,500,225,200,sanctity_sent,-0.398,0.398
2704,500,225,225,sanctity_sent,-0.3551,0.3551
2705,500,250,25,sanctity_sent,0.2825,0.2825
2706,500,250,50,sanctity_sent,-0.3565,0.3565
2707,500,250,75,sanctity_sent,0.4184,0.4184
2708,500,250,100,sanctity_sent,-0.4483,0.4483
2709,500,250,125,sanctity_sent,-0.4302,0.4302
2710,500,250,150,sanctity_sent,-0.4221,0.4221
2711,500,250,175,sanctity_sent,-0.4105,0.4105
2712,500,250,200,sanctity_sent,-0.4089,0.4089
2713,500,250,225,sanctity_sent,-0.4082,0.4082
2714,500,250,250,sanctity_sent,-0.3744,0.3744
2715,500,275,25,sanctity_sent,0.2853,0.2853
2716,500,275,50,sanctity_sent,0.3402,0.3402
2717,500,275,75,sanctity_sent,0.4165,0.4165
2718,500,275,100,sanctity_sent,-0.4482,0.4482
2719,500,275,125,sanctity_sent,-0.4525,0.4525
2720,500,275,150,sanctity_sent,-0.438,0.438
2721,500,275,175,sanctity_sent,-0.4221,0.4221
2722,500,275,200,sanctity_sent,-0.4268,0.4268
2723,500,275,225,sanctity_sent,-0.422,0.422
2724,500,275,250,sanctity_sent,-0.4122,0.4122
2725,500,275,275,sanctity_sent,-0.3727,0.3727
2726,500,300,25,sanctity_sent,0.2853,0.2853
2727,500,300,50,sanctity_sent,-0.3728,0.3728
2728,500,300,75,sanctity_sent,-0.4037,0.4037
2729,500,300,100,sanctity_sent,-0.438,0.438
2730,500,300,125,sanctity_sent,-0.4517,0.4517
2731,500,300,150,sanctity_sent,-0.4416,0.4416
2732,500,300,175,sanctity_sent,-0.4344,0.4344
2733,500,300,200,sanctity_sent,-0.4311,0.4311
2734,500,300,225,sanctity_sent,-0.4283,0.4283
2735,500,300,250,sanctity_sent,-0.4271,0.4271
2736,500,300,275,sanctity_sent,-0.4034,0.4034
2737,500,300,300,sanctity_sent,-0.3756,0.3756
2738,500,325,25,sanctity_sent,0.0193,0.0193
2739,500,325,50,sanctity_sent,-0.3733,0.3733
2740,500,325,75,sanctity_sent,-0.3931,0.3931
2741,500,325,100,sanctity_sent,-0.4425,0.4425
2742,500,325,125,sanctity_sent,-0.4529,0.4529
2743,500,325,150,sanctity_sent,-0.4488,0.4488
2744,500,325,175,sanctity_sent,-0.4473,0.4473
2745,500,325,200,sanctity_sent,-0.4364,0.4364
2746,500,325,225,sanctity_sent,-0.4414,0.4414
2747,500,325,250,sanctity_sent,-0.4247,0.4247
2748,500,325,275,sanctity_sent,-0.4177,0.4177
2749,500,325,300,sanctity_sent,-0.3916,0.3916
2750,500,325,325,sanctity_sent,-0.3499,0.3499
2751,500,350,25,sanctity_sent,0.0731,0.0731
2752,500,350,50,sanctity_sent,-0.3093,0.3093
2753,500,350,75,sanctity_sent,0.4196,0.4196
2754,500,350,100,sanctity_sent,0.4317,0.4317
2755,500,350,125,sanctity_sent,-0.4516,0.4516
2756,500,350,150,sanctity_sent,-0.454,0.454
2757,500,350,175,sanctity_sent,-0.4446,0.4446
2758,500,350,200,sanctity_sent,-0.4462,0.4462
2759,500,350,225,sanctity_sent,-0.4494,0.4494
2760,500,350,250,sanctity_sent,-0.4415,0.4415
2761,500,350,275,sanctity_sent,-0.4385,0.4385
2762,500,350,300,sanctity_sent,-0.438,0.438
2763,500,350,325,sanctity_sent,-0.4063,0.4063
2764,500,350,350,sanctity_sent,-0.3711,0.3711
2765,500,375,25,sanctity_sent,-0.0827,0.0827
2766,500,375,50,sanctity_sent,-0.1038,0.1038
2767,500,375,75,sanctity_sent,-0.3921,0.3921
2768,500,375,100,sanctity_sent,0.4083,0.4083
2769,500,375,125,sanctity_sent,-0.4295,0.4295
2770,500,375,150,sanctity_sent,-0.4372,0.4372
2771,500,375,175,sanctity_sent,-0.4346,0.4346
2772,500,375,200,sanctity_sent,0.4308,0.4308
2773,500,375,225,sanctity_sent,-0.4525,0.4525
2774,500,375,250,sanctity_sent,-0.4545,0.4545
2775,500,375,275,sanctity_sent,-0.4426,0.4426
2776,500,375,300,sanctity_sent,-0.44,0.44
2777,500,375,325,sanctity_sent,-0.4301,0.4301
2778,500,375,350,sanctity_sent,-0.4161,0.4161
2779,500,375,375,sanctity_sent,-0.3731,0.3731
2780,500,400,25,sanctity_sent,-0.0977,0.0977
2781,500,400,50,sanctity_sent,-0.0777,0.0777
2782,500,400,75,sanctity_sent,0.1065,0.1065
2783,500,400,100,sanctity_sent,0.4083,0.4083
2784,500,400,125,sanctity_sent,-0.4386,0.4386
2785,500,400,150,sanctity_sent,-0.438,0.438
2786,500,400,175,sanctity_sent,-0.4337,0.4337
2787,500,400,200,sanctity_sent,-0.4202,0.4202
2788,500,400,225,sanctity_sent,-0.4502,0.4502
2789,500,400,250,sanctity_sent,-0.4538,0.4538
2790,500,400,275,sanctity_sent,-0.445,0.445
2791,500,400,300,sanctity_sent,-0.4457,0.4457
2792,500,400,325,sanctity_sent,-0.4509,0.4509
2793,500,400,350,sanctity_sent,-0.4355,0.4355
2794,500,400,375,sanctity_sent,-0.4207,0.4207
2795,500,400,400,sanctity_sent,-0.3941,0.3941
2796,500,425,25,sanctity_sent,-0.0832,0.0832
2797,500,425,50,sanctity_sent,-0.0755,0.0755
2798,500,425,75,sanctity_sent,0.1164,0.1164
2799,500,425,100,sanctity_sent,0.4152,0.4152
2800,500,425,125,sanctity_sent,-0.4427,0.4427
2801,500,425,150,sanctity_sent,-0.4376,0.4376
2802,500,425,175,sanctity_sent,-0.4439,0.4439
2803,500,425,200,sanctity_sent,-0.4279,0.4279
2804,500,425,225,sanctity_sent,-0.4443,0.4443
2805,500,425,250,sanctity_sent,-0.4489,0.4489
2806,500,425,275,sanctity_sent,-0.4473,0.4473
2807,500,425,300,sanctity_sent,-0.4499,0.4499
2808,500,425,325,sanctity_sent,-0.4528,0.4528
2809,500,425,350,sanctity_sent,-0.4464,0.4464
2810,500,425,375,sanctity_sent,-0.4403,0.4403
2811,500,425,400,sanctity_sent,-0.432,0.432
2812,500,425,425,sanctity_sent,-0.4073,0.4073
2813,500,450,25,sanctity_sent,0.0497,0.0497
2814,500,450,50,sanctity_sent,0.0587,0.0587
2815,500,450,75,sanctity_sent,0.1565,0.1565
2816,500,450,100,sanctity_sent,-0.3981,0.3981
2817,500,450,125,sanctity_sent,0.4377,0.4377
2818,500,450,150,sanctity_sent,-0.4283,0.4283
2819,500,450,175,sanctity_sent,-0.4383,0.4383
2820,500,450,200,sanctity_sent,-0.4236,0.4236
2821,500,450,225,sanctity_sent,-0.4299,0.4299
2822,500,450,250,sanctity_sent,-0.4504,0.4504
2823,500,450,275,sanctity_sent,-0.4411,0.4411
2824,500,450,300,sanctity_sent,-0.4418,0.4418
2825,500,450,325,sanctity_sent,-0.4515,0.4515
2826,500,450,350,sanctity_sent,-0.4602,0.4602
2827,500,450,375,sanctity_sent,-0.4565,0.4565
2828,500,450,400,sanctity_sent,-0.446,0.446
2829,500,450,425,sanctity_sent,-0.4404,0.4404
2830,500,450,450,sanctity_sent,-0.4224,0.4224
2831,500,475,25,sanctity_sent,-0.005,0.005
2832,500,475,50,sanctity_sent,-0.067,0.067
2833,500,475,75,sanctity_sent,0.1997,0.1997
2834,500,475,100,sanctity_sent,-0.398,0.398
2835,500,475,125,sanctity_sent,0.4267,0.4267
2836,500,475,150,sanctity_sent,-0.4404,0.4404
2837,500,475,175,sanctity_sent,-0.4402,0.4402
2838,500,475,200,sanctity_sent,-0.4359,0.4359
2839,500,475,225,sanctity_sent,-0.4247,0.4247
2840,500,475,250,sanctity_sent,-0.4476,0.4476
2841,500,475,275,sanctity_sent,-0.44,0.44
2842,500,475,300,sanctity_sent,-0.438,0.438
2843,500,475,325,sanctity_sent,-0.4427,0.4427
2844,500,475,350,sanctity_sent,-0.4561,0.4561
2845,500,475,375,sanctity_sent,-0.4592,0.4592
2846,500,475,400,sanctity_sent,-0.4518,0.4518
2847,500,475,425,sanctity_sent,-0.4469,0.4469
2848,500,475,450,sanctity_sent,-0.4328,0.4328
2849,500,475,475,sanctity_sent,-0.4118,0.4118
2850,500,500,25,sanctity_sent,0.0018,0.0018
2851,500,500,50,sanctity_sent,-0.0504,0.0504
2852,500,500,75,sanctity_sent,0.231,0.231
2853,500,500,100,sanctity_sent,-0.4094,0.4094
2854,500,500,125,sanctity_sent,-0.4356,0.4356
2855,500,500,150,sanctity_sent,-0.4449,0.4449
2856,500,500,175,sanctity_sent,-0.4381,0.4381
2857,500,500,200,sanctity_sent,-0.4434,0.4434
2858,500,500,225,sanctity_sent,-0.4363,0.4363
2859,500,500,250,sanctity_sent,-0.4394,0.4394
2860,500,500,275,sanctity_sent,-0.4356,0.4356
2861,500,500,300,sanctity_sent,-0.4361,0.4361
2862,500,500,325,sanctity_sent,-0.4313,0.4313
2863,500,500,350,sanctity_sent,-0.4449,0.4449
2864,500,500,375,sanctity_sent,-0.4554,0.4554
2865,500,500,400,sanctity_sent,-0.4558,0.4558
2866,500,500,425,sanctity_sent,-0.4531,0.4531
2867,500,500,450,sanctity_sent,-0.4517,0.4517
2868,500,500,475,sanctity_sent,-0.4388,0.4388
2869,500,500,500,sanctity_sent,-0.4013,0.4013
