,h,l,n,authority_sent,cor,cor_abs
2234,425,500,200,authority_sent,0.4475,0.4475
2235,425,500,225,authority_sent,-0.4447,0.4447
2236,425,500,250,authority_sent,0.4443,0.4443
2237,425,500,275,authority_sent,-0.4533,0.4533
2238,425,500,300,authority_sent,-0.4403,0.4403
2239,425,500,325,authority_sent,-0.438,0.438
2240,425,500,350,authority_sent,-0.4492,0.4492
2241,425,500,375,authority_sent,-0.4408,0.4408
2242,425,500,400,authority_sent,-0.4354,0.4354
2243,425,500,425,authority_sent,0.4167,0.4167
2244,450,25,25,authority_sent,-0.2156,0.2156
2245,450,50,25,authority_sent,0.3102,0.3102
2246,450,50,50,authority_sent,-0.259,0.259
2247,450,75,25,authority_sent,-0.2684,0.2684
2248,450,75,50,authority_sent,0.3295,0.3295
2249,450,75,75,authority_sent,-0.2185,0.2185
2250,450,100,25,authority_sent,0.2592,0.2592
2251,450,100,50,authority_sent,-0.395,0.395
2252,450,100,75,authority_sent,0.3176,0.3176
2253,450,100,100,authority_sent,-0.2464,0.2464
2254,450,125,25,authority_sent,0.3346,0.3346
2255,450,125,50,authority_sent,-0.4236,0.4236
2256,450,125,75,authority_sent,0.4123,0.4123
2257,450,125,100,authority_sent,-0.3378,0.3378
2258,450,125,125,authority_sent,-0.265,0.265
2259,450,150,25,authority_sent,0.3311,0.3311
2260,450,150,50,authority_sent,-0.4368,0.4368
2261,450,150,75,authority_sent,-0.4247,0.4247
2262,450,150,100,authority_sent,-0.3822,0.3822
2263,450,150,125,authority_sent,-0.3572,0.3572
2264,450,150,150,authority_sent,-0.2817,0.2817
2265,450,175,25,authority_sent,-0.3173,0.3173
2266,450,175,50,authority_sent,-0.3775,0.3775
2267,450,175,75,authority_sent,-0.4388,0.4388
2268,450,175,100,authority_sent,-0.4211,0.4211
2269,450,175,125,authority_sent,-0.3995,0.3995
2270,450,175,150,authority_sent,-0.3838,0.3838
2271,450,175,175,authority_sent,-0.3213,0.3213
2272,450,200,25,authority_sent,-0.2705,0.2705
2273,450,200,50,authority_sent,-0.3889,0.3889
2274,450,200,75,authority_sent,-0.4513,0.4513
2275,450,200,100,authority_sent,-0.4627,0.4627
2276,450,200,125,authority_sent,-0.4293,0.4293
2277,450,200,150,authority_sent,-0.4301,0.4301
2278,450,200,175,authority_sent,-0.4153,0.4153
2279,450,200,200,authority_sent,-0.3492,0.3492
2280,450,225,25,authority_sent,-0.2804,0.2804
2281,450,225,50,authority_sent,-0.4174,0.4174
2282,450,225,75,authority_sent,-0.4566,0.4566
2283,450,225,100,authority_sent,-0.4726,0.4726
2284,450,225,125,authority_sent,-0.4699,0.4699
2285,450,225,150,authority_sent,-0.434,0.434
2286,450,225,175,authority_sent,-0.428,0.428
2287,450,225,200,authority_sent,-0.4118,0.4118
2288,450,225,225,authority_sent,-0.3412,0.3412
2289,450,250,25,authority_sent,-0.2188,0.2188
2290,450,250,50,authority_sent,-0.3355,0.3355
2291,450,250,75,authority_sent,-0.4526,0.4526
2292,450,250,100,authority_sent,-0.4812,0.4812
2293,450,250,125,authority_sent,-0.4774,0.4774
2294,450,250,150,authority_sent,-0.455,0.455
2295,450,250,175,authority_sent,-0.4476,0.4476
2296,450,250,200,authority_sent,-0.4489,0.4489
2297,450,250,225,authority_sent,-0.4386,0.4386
2298,450,250,250,authority_sent,-0.3838,0.3838
2299,450,275,25,authority_sent,-0.2745,0.2745
2300,450,275,50,authority_sent,-0.3514,0.3514
2301,450,275,75,authority_sent,-0.4563,0.4563
2302,450,275,100,authority_sent,-0.47,0.47
2303,450,275,125,authority_sent,-0.4824,0.4824
2304,450,275,150,authority_sent,-0.4919,0.4919
2305,450,275,175,authority_sent,-0.4774,0.4774
2306,450,275,200,authority_sent,-0.467,0.467
2307,450,275,225,authority_sent,-0.4623,0.4623
2308,450,275,250,authority_sent,-0.4583,0.4583
2309,450,275,275,authority_sent,-0.4242,0.4242
2310,450,300,25,authority_sent,-0.2806,0.2806
2311,450,300,50,authority_sent,-0.0968,0.0968
2312,450,300,75,authority_sent,-0.4096,0.4096
2313,450,300,100,authority_sent,0.4437,0.4437
2314,450,300,125,authority_sent,-0.4632,0.4632
2315,450,300,150,authority_sent,-0.4823,0.4823
2316,450,300,175,authority_sent,-0.4807,0.4807
2317,450,300,200,authority_sent,-0.476,0.476
2318,450,300,225,authority_sent,-0.4658,0.4658
2319,450,300,250,authority_sent,-0.4585,0.4585
2320,450,300,275,authority_sent,-0.4533,0.4533
2321,450,300,300,authority_sent,-0.4209,0.4209
2322,450,325,25,authority_sent,-0.2759,0.2759
2323,450,325,50,authority_sent,0.0719,0.0719
2324,450,325,75,authority_sent,-0.2783,0.2783
2325,450,325,100,authority_sent,-0.4506,0.4506
2326,450,325,125,authority_sent,-0.4686,0.4686
2327,450,325,150,authority_sent,0.4768,0.4768
2328,450,325,175,authority_sent,-0.4888,0.4888
2329,450,325,200,authority_sent,-0.4783,0.4783
2330,450,325,225,authority_sent,-0.4772,0.4772
2331,450,325,250,authority_sent,-0.4739,0.4739
2332,450,325,275,authority_sent,-0.4707,0.4707
2333,450,325,300,authority_sent,-0.4693,0.4693
2334,450,325,325,authority_sent,-0.4285,0.4285
2335,450,350,25,authority_sent,0.2716,0.2716
2336,450,350,50,authority_sent,-0.1527,0.1527
2337,450,350,75,authority_sent,-0.3563,0.3563
2338,450,350,100,authority_sent,-0.4664,0.4664
2339,450,350,125,authority_sent,-0.4634,0.4634
2340,450,350,150,authority_sent,-0.4795,0.4795
2341,450,350,175,authority_sent,-0.4857,0.4857
2342,450,350,200,authority_sent,-0.4892,0.4892
2343,450,350,225,authority_sent,-0.4831,0.4831
2344,450,350,250,authority_sent,-0.481,0.481
2345,450,350,275,authority_sent,-0.4746,0.4746
2346,450,350,300,authority_sent,-0.4776,0.4776
2347,450,350,325,authority_sent,-0.4688,0.4688
2348,450,350,350,authority_sent,-0.428,0.428
2349,450,375,25,authority_sent,0.2866,0.2866
2350,450,375,50,authority_sent,0.4057,0.4057
2351,450,375,75,authority_sent,0.3837,0.3837
2352,450,375,100,authority_sent,0.4521,0.4521
2353,450,375,125,authority_sent,-0.4522,0.4522
2354,450,375,150,authority_sent,-0.4726,0.4726
2355,450,375,175,authority_sent,-0.4845,0.4845
2356,450,375,200,authority_sent,-0.4813,0.4813
2357,450,375,225,authority_sent,-0.4878,0.4878
2358,450,375,250,authority_sent,-0.4814,0.4814
2359,450,375,275,authority_sent,-0.4735,0.4735
2360,450,375,300,authority_sent,-0.4752,0.4752
2361,450,375,325,authority_sent,-0.4708,0.4708
2362,450,375,350,authority_sent,-0.4666,0.4666
2363,450,375,375,authority_sent,-0.4279,0.4279
2364,450,400,25,authority_sent,0.2869,0.2869
2365,450,400,50,authority_sent,-0.2218,0.2218
2366,450,400,75,authority_sent,-0.3416,0.3416
2367,450,400,100,authority_sent,-0.4424,0.4424
2368,450,400,125,authority_sent,-0.4404,0.4404
2369,450,400,150,authority_sent,-0.4719,0.4719
2370,450,400,175,authority_sent,-0.484,0.484
2371,450,400,200,authority_sent,-0.4796,0.4796
2372,450,400,225,authority_sent,-0.49,0.49
2373,450,400,250,authority_sent,-0.4848,0.4848
2374,450,400,275,authority_sent,-0.4792,0.4792
2375,450,400,300,authority_sent,-0.4695,0.4695
2376,450,400,325,authority_sent,-0.472,0.472
2377,450,400,350,authority_sent,-0.4647,0.4647
2378,450,400,375,authority_sent,-0.4647,0.4647
2379,450,400,400,authority_sent,-0.4435,0.4435
2380,450,425,25,authority_sent,0.3079,0.3079
2381,450,425,50,authority_sent,0.0478,0.0478
2382,450,425,75,authority_sent,-0.3543,0.3543
2383,450,425,100,authority_sent,-0.4169,0.4169
2384,450,425,125,authority_sent,-0.437,0.437
2385,450,425,150,authority_sent,0.4518,0.4518
2386,450,425,175,authority_sent,0.4727,0.4727
2387,450,425,200,authority_sent,-0.4727,0.4727
2388,450,425,225,authority_sent,-0.4634,0.4634
2389,450,425,250,authority_sent,-0.4749,0.4749
2390,450,425,275,authority_sent,-0.476,0.476
2391,450,425,300,authority_sent,-0.4635,0.4635
2392,450,425,325,authority_sent,-0.4712,0.4712
2393,450,425,350,authority_sent,-0.4675,0.4675
2394,450,425,375,authority_sent,-0.4664,0.4664
2395,450,425,400,authority_sent,-0.4723,0.4723
2396,450,425,425,authority_sent,-0.4659,0.4659
2397,450,450,25,authority_sent,-0.2425,0.2425
2398,450,450,50,authority_sent,0.0992,0.0992
2399,450,450,75,authority_sent,-0.2956,0.2956
2400,450,450,100,authority_sent,0.3922,0.3922
2401,450,450,125,authority_sent,-0.4277,0.4277
2402,450,450,150,authority_sent,-0.4251,0.4251
2403,450,450,175,authority_sent,-0.4496,0.4496
2404,450,450,200,authority_sent,-0.4636,0.4636
2405,450,450,225,authority_sent,-0.4498,0.4498
2406,450,450,250,authority_sent,-0.4655,0.4655
2407,450,450,275,authority_sent,-0.4744,0.4744
2408,450,450,300,authority_sent,-0.4616,0.4616
2409,450,450,325,authority_sent,-0.454,0.454
2410,450,450,350,authority_sent,-0.4629,0.4629
2411,450,450,375,authority_sent,-0.4578,0.4578
2412,450,450,400,authority_sent,-0.4634,0.4634
2413,450,450,425,authority_sent,-0.4711,0.4711
2414,450,450,450,authority_sent,-0.4676,0.4676
2415,450,475,25,authority_sent,-0.2403,0.2403
2416,450,475,50,authority_sent,0.1332,0.1332
2417,450,475,75,authority_sent,0.406,0.406
2418,450,475,100,authority_sent,0.4238,0.4238
2419,450,475,125,authority_sent,-0.4159,0.4159
2420,450,475,150,authority_sent,-0.4175,0.4175
2421,450,475,175,authority_sent,-0.4424,0.4424
2422,450,475,200,authority_sent,-0.455,0.455
2423,450,475,225,authority_sent,-0.4477,0.4477
2424,450,475,250,authority_sent,-0.4579,0.4579
2425,450,475,275,authority_sent,-0.4691,0.4691
2426,450,475,300,authority_sent,-0.4593,0.4593
2427,450,475,325,authority_sent,-0.4492,0.4492
2428,450,475,350,authority_sent,-0.459,0.459
2429,450,475,375,authority_sent,-0.4572,0.4572
2430,450,475,400,authority_sent,-0.4501,0.4501
2431,450,475,425,authority_sent,-0.4488,0.4488
2432,450,475,450,authority_sent,-0.4515,0.4515
2433,450,500,25,authority_sent,-0.2403,0.2403
2434,450,500,50,authority_sent,0.1332,0.1332
2435,450,500,75,authority_sent,0.406,0.406
2436,450,500,100,authority_sent,0.4254,0.4254
2437,450,500,125,authority_sent,-0.4185,0.4185
2438,450,500,150,authority_sent,-0.4045,0.4045
2439,450,500,175,authority_sent,0.4403,0.4403
2440,450,500,200,authority_sent,-0.4502,0.4502
2441,450,500,225,authority_sent,-0.4481,0.4481
2442,450,500,250,authority_sent,-0.4389,0.4389
2443,450,500,275,authority_sent,-0.4551,0.4551
2444,450,500,300,authority_sent,-0.4531,0.4531
2445,450,500,325,authority_sent,-0.4496,0.4496
2446,450,500,350,authority_sent,-0.4485,0.4485
2447,450,500,375,authority_sent,-0.4436,0.4436
2448,450,500,400,authority_sent,-0.442,0.442
2449,450,500,425,authority_sent,-0.4387,0.4387
2450,450,500,450,authority_sent,-0.4388,0.4388
2451,475,25,25,authority_sent,-0.2137,0.2137
2452,475,50,25,authority_sent,0.3047,0.3047
2453,475,50,50,authority_sent,-0.249,0.249
2454,475,75,25,authority_sent,-0.2684,0.2684
2455,475,75,50,authority_sent,0.3307,0.3307
2456,475,75,75,authority_sent,-0.2286,0.2286
2457,475,100,25,authority_sent,0.2592,0.2592
2458,475,100,50,authority_sent,-0.3919,0.3919
2459,475,100,75,authority_sent,0.3309,0.3309
2460,475,100,100,authority_sent,-0.2579,0.2579
2461,475,125,25,authority_sent,0.3502,0.3502
2462,475,125,50,authority_sent,-0.4228,0.4228
2463,475,125,75,authority_sent,-0.4194,0.4194
2464,475,125,100,authority_sent,-0.3336,0.3336
2465,475,125,125,authority_sent,-0.2767,0.2767
2466,475,150,25,authority_sent,0.3469,0.3469
2467,475,150,50,authority_sent,-0.4368,0.4368
2468,475,150,75,authority_sent,-0.4294,0.4294
2469,475,150,100,authority_sent,-0.367,0.367
2470,475,150,125,authority_sent,-0.3602,0.3602
2471,475,150,150,authority_sent,-0.2885,0.2885
2472,475,175,25,authority_sent,-0.3192,0.3192
2473,475,175,50,authority_sent,-0.3857,0.3857
2474,475,175,75,authority_sent,-0.4385,0.4385
2475,475,175,100,authority_sent,-0.4224,0.4224
2476,475,175,125,authority_sent,-0.4119,0.4119
2477,475,175,150,authority_sent,-0.3802,0.3802
2478,475,175,175,authority_sent,-0.3393,0.3393
2479,475,200,25,authority_sent,-0.2518,0.2518
2480,475,200,50,authority_sent,-0.3941,0.3941
2481,475,200,75,authority_sent,-0.4504,0.4504
2482,475,200,100,authority_sent,-0.4623,0.4623
2483,475,200,125,authority_sent,-0.4284,0.4284
2484,475,200,150,authority_sent,-0.4271,0.4271
2485,475,200,175,authority_sent,-0.4155,0.4155
2486,475,200,200,authority_sent,-0.3722,0.3722
2487,475,225,25,authority_sent,-0.261,0.261
2488,475,225,50,authority_sent,-0.4156,0.4156
2489,475,225,75,authority_sent,-0.4564,0.4564
2490,475,225,100,authority_sent,-0.466,0.466
2491,475,225,125,authority_sent,-0.4683,0.4683
2492,475,225,150,authority_sent,-0.4245,0.4245
2493,475,225,175,authority_sent,-0.4224,0.4224
2494,475,225,200,authority_sent,-0.4096,0.4096
2495,475,225,225,authority_sent,-0.3587,0.3587
2496,475,250,25,authority_sent,-0.1898,0.1898
2497,475,250,50,authority_sent,-0.3682,0.3682
2498,475,250,75,authority_sent,0.442,0.442
2499,475,250,100,authority_sent,-0.4738,0.4738
2500,475,250,125,authority_sent,-0.4802,0.4802
2501,475,250,150,authority_sent,-0.4576,0.4576
2502,475,250,175,authority_sent,-0.444,0.444
2503,475,250,200,authority_sent,-0.4366,0.4366
2504,475,250,225,authority_sent,-0.4304,0.4304
2505,475,250,250,authority_sent,-0.3966,0.3966
2506,475,275,25,authority_sent,-0.3192,0.3192
2507,475,275,50,authority_sent,-0.3859,0.3859
2508,475,275,75,authority_sent,-0.4495,0.4495
2509,475,275,100,authority_sent,-0.4708,0.4708
2510,475,275,125,authority_sent,-0.4816,0.4816
2511,475,275,150,authority_sent,-0.4906,0.4906
2512,475,275,175,authority_sent,-0.4717,0.4717
2513,475,275,200,authority_sent,-0.4683,0.4683
2514,475,275,225,authority_sent,-0.4557,0.4557
2515,475,275,250,authority_sent,-0.4485,0.4485
2516,475,275,275,authority_sent,-0.4192,0.4192
2517,475,300,25,authority_sent,-0.2704,0.2704
2518,475,300,50,authority_sent,-0.3258,0.3258
2519,475,300,75,authority_sent,-0.3386,0.3386
2520,475,300,100,authority_sent,-0.4363,0.4363
2521,475,300,125,authority_sent,-0.4566,0.4566
2522,475,300,150,authority_sent,-0.4659,0.4659
2523,475,300,175,authority_sent,-0.4753,0.4753
2524,475,300,200,authority_sent,-0.466,0.466
2525,475,300,225,authority_sent,-0.4653,0.4653
2526,475,300,250,authority_sent,-0.4532,0.4532
2527,475,300,275,authority_sent,-0.4506,0.4506
2528,475,300,300,authority_sent,-0.4292,0.4292
2529,475,325,25,authority_sent,0.244,0.244
2530,475,325,50,authority_sent,-0.1711,0.1711
2531,475,325,75,authority_sent,-0.3078,0.3078
2532,475,325,100,authority_sent,-0.4266,0.4266
2533,475,325,125,authority_sent,-0.4623,0.4623
2534,475,325,150,authority_sent,0.4748,0.4748
2535,475,325,175,authority_sent,-0.4898,0.4898
2536,475,325,200,authority_sent,-0.4805,0.4805
2537,475,325,225,authority_sent,-0.4758,0.4758
2538,475,325,250,authority_sent,-0.4771,0.4771
2539,475,325,275,authority_sent,-0.4692,0.4692
2540,475,325,300,authority_sent,-0.4695,0.4695
2541,475,325,325,authority_sent,-0.4406,0.4406
2542,475,350,25,authority_sent,0.2856,0.2856
2543,475,350,50,authority_sent,-0.2382,0.2382
2544,475,350,75,authority_sent,-0.3619,0.3619
2545,475,350,100,authority_sent,-0.451,0.451
2546,475,350,125,authority_sent,-0.4537,0.4537
2547,475,350,150,authority_sent,-0.4805,0.4805
2548,475,350,175,authority_sent,-0.4859,0.4859
2549,475,350,200,authority_sent,-0.4841,0.4841
2550,475,350,225,authority_sent,-0.4852,0.4852
2551,475,350,250,authority_sent,-0.4779,0.4779
2552,475,350,275,authority_sent,-0.4751,0.4751
2553,475,350,300,authority_sent,-0.4752,0.4752
2554,475,350,325,authority_sent,-0.4741,0.4741
2555,475,350,350,authority_sent,-0.4451,0.4451
2556,475,375,25,authority_sent,0.2841,0.2841
2557,475,375,50,authority_sent,0.4175,0.4175
2558,475,375,75,authority_sent,-0.3303,0.3303
2559,475,375,100,authority_sent,0.435,0.435
2560,475,375,125,authority_sent,-0.4539,0.4539
2561,475,375,150,authority_sent,-0.4738,0.4738
2562,475,375,175,authority_sent,-0.4761,0.4761
2563,475,375,200,authority_sent,-0.4753,0.4753
2564,475,375,225,authority_sent,-0.4807,0.4807
2565,475,375,250,authority_sent,-0.477,0.477
2566,475,375,275,authority_sent,-0.4709,0.4709
2567,475,375,300,authority_sent,-0.4704,0.4704
2568,475,375,325,authority_sent,-0.4706,0.4706
2569,475,375,350,authority_sent,-0.4665,0.4665
2570,475,375,375,authority_sent,-0.4392,0.4392
2571,475,400,25,authority_sent,0.3082,0.3082
2572,475,400,50,authority_sent,0.0283,0.0283
2573,475,400,75,authority_sent,-0.3571,0.3571
2574,475,400,100,authority_sent,-0.4213,0.4213
2575,475,400,125,authority_sent,-0.4516,0.4516
2576,475,400,150,authority_sent,-0.4663,0.4663
2577,475,400,175,authority_sent,0.4833,0.4833
2578,475,400,200,authority_sent,-0.4817,0.4817
2579,475,400,225,authority_sent,-0.472,0.472
2580,475,400,250,authority_sent,-0.479,0.479
2581,475,400,275,authority_sent,-0.4754,0.4754
2582,475,400,300,authority_sent,-0.4642,0.4642
2583,475,400,325,authority_sent,-0.4702,0.4702
2584,475,400,350,authority_sent,-0.4642,0.4642
2585,475,400,375,authority_sent,-0.4637,0.4637
2586,475,400,400,authority_sent,-0.4485,0.4485
2587,475,425,25,authority_sent,0.2816,0.2816
2588,475,425,50,authority_sent,-0.0091,0.0091
2589,475,425,75,authority_sent,-0.2791,0.2791
2590,475,425,100,authority_sent,-0.3679,0.3679
2591,475,425,125,authority_sent,-0.4464,0.4464
2592,475,425,150,authority_sent,-0.448,0.448
2593,475,425,175,authority_sent,-0.4641,0.4641
2594,475,425,200,authority_sent,-0.4724,0.4724
2595,475,425,225,authority_sent,-0.4513,0.4513
2596,475,425,250,authority_sent,-0.4677,0.4677
2597,475,425,275,authority_sent,-0.475,0.475
2598,475,425,300,authority_sent,-0.4646,0.4646
2599,475,425,325,authority_sent,-0.4586,0.4586
2600,475,425,350,authority_sent,-0.466,0.466
2601,475,425,375,authority_sent,-0.4638,0.4638
2602,475,425,400,authority_sent,-0.4684,0.4684
2603,475,425,425,authority_sent,-0.4605,0.4605
2604,475,450,25,authority_sent,-0.1907,0.1907
2605,475,450,50,authority_sent,0.0606,0.0606
2606,475,450,75,authority_sent,0.3431,0.3431
2607,475,450,100,authority_sent,0.3852,0.3852
2608,475,450,125,authority_sent,-0.426,0.426
2609,475,450,150,authority_sent,-0.4201,0.4201
2610,475,450,175,authority_sent,-0.4473,0.4473
2611,475,450,200,authority_sent,-0.4615,0.4615
2612,475,450,225,authority_sent,-0.4507,0.4507
2613,475,450,250,authority_sent,-0.4525,0.4525
2614,475,450,275,authority_sent,-0.4632,0.4632
2615,475,450,300,authority_sent,-0.4634,0.4634
2616,475,450,325,authority_sent,-0.4537,0.4537
2617,475,450,350,authority_sent,-0.4647,0.4647
2618,475,450,375,authority_sent,-0.467,0.467
2619,475,450,400,authority_sent,-0.4612,0.4612
2620,475,450,425,authority_sent,-0.4708,0.4708
2621,475,450,450,authority_sent,-0.4697,0.4697
2622,475,475,25,authority_sent,-0.0834,0.0834
2623,475,475,50,authority_sent,0.0715,0.0715
2624,475,475,75,authority_sent,-0.4051,0.4051
2625,475,475,100,authority_sent,0.4317,0.4317
2626,475,475,125,authority_sent,-0.4263,0.4263
2627,475,475,150,authority_sent,0.4077,0.4077
2628,475,475,175,authority_sent,0.4374,0.4374
2629,475,475,200,authority_sent,-0.4513,0.4513
2630,475,475,225,authority_sent,-0.4591,0.4591
2631,475,475,250,authority_sent,-0.4471,0.4471
2632,475,475,275,authority_sent,-0.4636,0.4636
2633,475,475,300,authority_sent,-0.4619,0.4619
2634,475,475,325,authority_sent,-0.4535,0.4535
2635,475,475,350,authority_sent,-0.4391,0.4391
2636,475,475,375,authority_sent,-0.4463,0.4463
2637,475,475,400,authority_sent,-0.4421,0.4421
2638,475,475,425,authority_sent,-0.4399,0.4399
2639,475,475,450,authority_sent,-0.4475,0.4475
2640,475,475,475,authority_sent,-0.4719,0.4719
2641,475,500,25,authority_sent,-0.0855,0.0855
2642,475,500,50,authority_sent,0.0717,0.0717
2643,475,500,75,authority_sent,-0.3903,0.3903
2644,475,500,100,authority_sent,0.4201,0.4201
2645,475,500,125,authority_sent,-0.4189,0.4189
2646,475,500,150,authority_sent,0.4157,0.4157
2647,475,500,175,authority_sent,0.4381,0.4381
2648,475,500,200,authority_sent,-0.4519,0.4519
2649,475,500,225,authority_sent,-0.4529,0.4529
2650,475,500,250,authority_sent,-0.4406,0.4406
2651,475,500,275,authority_sent,-0.4504,0.4504
2652,475,500,300,authority_sent,-0.4509,0.4509
2653,475,500,325,authority_sent,-0.4338,0.4338
2654,475,500,350,authority_sent,-0.4344,0.4344
2655,475,500,375,authority_sent,-0.4417,0.4417
2656,475,500,400,authority_sent,-0.4377,0.4377
2657,475,500,425,authority_sent,-0.4358,0.4358
2658,475,500,450,authority_sent,-0.4439,0.4439
2659,475,500,475,authority_sent,-0.4417,0.4417
2660,500,25,25,authority_sent,-0.2137,0.2137
2661,500,50,25,authority_sent,0.3047,0.3047
2662,500,50,50,authority_sent,-0.2483,0.2483
2663,500,75,25,authority_sent,-0.2684,0.2684
2664,500,75,50,authority_sent,0.3277,0.3277
2665,500,75,75,authority_sent,-0.2247,0.2247
2666,500,100,25,authority_sent,0.2648,0.2648
2667,500,100,50,authority_sent,-0.3888,0.3888
2668,500,100,75,authority_sent,-0.3352,0.3352
2669,500,100,100,authority_sent,-0.2607,0.2607
2670,500,125,25,authority_sent,0.3421,0.3421
2671,500,125,50,authority_sent,-0.4213,0.4213
2672,500,125,75,authority_sent,-0.4177,0.4177
2673,500,125,100,authority_sent,-0.3531,0.3531
2674,500,125,125,authority_sent,-0.2827,0.2827
2675,500,150,25,authority_sent,0.3427,0.3427
2676,500,150,50,authority_sent,0.4126,0.4126
2677,500,150,75,authority_sent,-0.4261,0.4261
2678,500,150,100,authority_sent,-0.3676,0.3676
2679,500,150,125,authority_sent,-0.3685,0.3685
2680,500,150,150,authority_sent,-0.2936,0.2936
2681,500,175,25,authority_sent,0.2923,0.2923
2682,500,175,50,authority_sent,-0.3797,0.3797
2683,500,175,75,authority_sent,-0.4432,0.4432
2684,500,175,100,authority_sent,-0.4178,0.4178
2685,500,175,125,authority_sent,-0.3991,0.3991
2686,500,175,150,authority_sent,-0.3739,0.3739
2687,500,175,175,authority_sent,-0.3309,0.3309
2688,500,200,25,authority_sent,-0.218,0.218
2689,500,200,50,authority_sent,-0.3908,0.3908
2690,500,200,75,authority_sent,-0.4401,0.4401
2691,500,200,100,authority_sent,-0.4555,0.4555
2692,500,200,125,authority_sent,-0.4232,0.4232
2693,500,200,150,authority_sent,-0.4189,0.4189
2694,500,200,175,authority_sent,-0.4015,0.4015
2695,500,200,200,authority_sent,-0.3663,0.3663
2696,500,225,25,authority_sent,-0.2678,0.2678
2697,500,225,50,authority_sent,0.385,0.385
2698,500,225,75,authority_sent,-0.4385,0.4385
2699,500,225,100,authority_sent,-0.4589,0.4589
2700,500,225,125,authority_sent,-0.4609,0.4609
2701,500,225,150,authority_sent,-0.424,0.424
2702,500,225,175,authority_sent,-0.4175,0.4175
2703,500,225,200,authority_sent,-0.3986,0.3986
2704,500,225,225,authority_sent,-0.3623,0.3623
2705,500,250,25,authority_sent,-0.354,0.354
2706,500,250,50,authority_sent,-0.3504,0.3504
2707,500,250,75,authority_sent,0.4369,0.4369
2708,500,250,100,authority_sent,-0.4694,0.4694
2709,500,250,125,authority_sent,-0.4756,0.4756
2710,500,250,150,authority_sent,-0.47,0.47
2711,500,250,175,authority_sent,-0.4401,0.4401
2712,500,250,200,authority_sent,-0.4314,0.4314
2713,500,250,225,authority_sent,-0.4241,0.4241
2714,500,250,250,authority_sent,-0.3965,0.3965
2715,500,275,25,authority_sent,0.3031,0.3031
2716,500,275,50,authority_sent,-0.3918,0.3918
2717,500,275,75,authority_sent,-0.4471,0.4471
2718,500,275,100,authority_sent,0.4594,0.4594
2719,500,275,125,authority_sent,-0.4737,0.4737
2720,500,275,150,authority_sent,-0.4852,0.4852
2721,500,275,175,authority_sent,-0.4671,0.4671
2722,500,275,200,authority_sent,-0.4613,0.4613
2723,500,275,225,authority_sent,-0.4497,0.4497
2724,500,275,250,authority_sent,-0.4401,0.4401
2725,500,275,275,authority_sent,-0.4144,0.4144
2726,500,300,25,authority_sent,0.2566,0.2566
2727,500,300,50,authority_sent,0.3136,0.3136
2728,500,300,75,authority_sent,-0.3322,0.3322
2729,500,300,100,authority_sent,-0.4191,0.4191
2730,500,300,125,authority_sent,-0.4537,0.4537
2731,500,300,150,authority_sent,-0.4672,0.4672
2732,500,300,175,authority_sent,-0.4824,0.4824
2733,500,300,200,authority_sent,-0.4627,0.4627
2734,500,300,225,authority_sent,-0.4596,0.4596
2735,500,300,250,authority_sent,-0.4507,0.4507
2736,500,300,275,authority_sent,-0.4448,0.4448
2737,500,300,300,authority_sent,-0.4124,0.4124
2738,500,325,25,authority_sent,0.2861,0.2861
2739,500,325,50,authority_sent,0.1412,0.1412
2740,500,325,75,authority_sent,-0.2946,0.2946
2741,500,325,100,authority_sent,-0.4345,0.4345
2742,500,325,125,authority_sent,-0.46,0.46
2743,500,325,150,authority_sent,0.4666,0.4666
2744,500,325,175,authority_sent,-0.4854,0.4854
2745,500,325,200,authority_sent,-0.4814,0.4814
2746,500,325,225,authority_sent,-0.4801,0.4801
2747,500,325,250,authority_sent,-0.4721,0.4721
2748,500,325,275,authority_sent,-0.4617,0.4617
2749,500,325,300,authority_sent,-0.4581,0.4581
2750,500,325,325,authority_sent,-0.426,0.426
2751,500,350,25,authority_sent,0.2915,0.2915
2752,500,350,50,authority_sent,0.3567,0.3567
2753,500,350,75,authority_sent,-0.3688,0.3688
2754,500,350,100,authority_sent,0.4391,0.4391
2755,500,350,125,authority_sent,-0.4502,0.4502
2756,500,350,150,authority_sent,-0.4725,0.4725
2757,500,350,175,authority_sent,-0.4833,0.4833
2758,500,350,200,authority_sent,-0.4884,0.4884
2759,500,350,225,authority_sent,-0.4782,0.4782
2760,500,350,250,authority_sent,-0.4753,0.4753
2761,500,350,275,authority_sent,-0.4756,0.4756
2762,500,350,300,authority_sent,-0.4702,0.4702
2763,500,350,325,authority_sent,-0.4638,0.4638
2764,500,350,350,authority_sent,-0.4355,0.4355
2765,500,375,25,authority_sent,0.2974,0.2974
2766,500,375,50,authority_sent,0.4275,0.4275
2767,500,375,75,authority_sent,-0.3946,0.3946
2768,500,375,100,authority_sent,0.432,0.432
2769,500,375,125,authority_sent,-0.4472,0.4472
2770,500,375,150,authority_sent,-0.4613,0.4613
2771,500,375,175,authority_sent,-0.4726,0.4726
2772,500,375,200,authority_sent,-0.4832,0.4832
2773,500,375,225,authority_sent,-0.4847,0.4847
2774,500,375,250,authority_sent,-0.4744,0.4744
2775,500,375,275,authority_sent,-0.4737,0.4737
2776,500,375,300,authority_sent,-0.4722,0.4722
2777,500,375,325,authority_sent,-0.4687,0.4687
