,h,l,n,loyalty_sent,cor,cor_abs
1566,350,375,150,loyalty_sent,0.4994,0.4994
1567,350,375,175,loyalty_sent,0.5055,0.5055
1568,350,375,200,loyalty_sent,0.5063,0.5063
1569,350,375,225,loyalty_sent,-0.508,0.508
1570,350,375,250,loyalty_sent,-0.5007,0.5007
1571,350,375,275,loyalty_sent,-0.4975,0.4975
1572,350,375,300,loyalty_sent,-0.4969,0.4969
1573,350,375,325,loyalty_sent,-0.4956,0.4956
1574,350,375,350,loyalty_sent,-0.4933,0.4933
1575,350,400,25,loyalty_sent,0.1311,0.1311
1576,350,400,50,loyalty_sent,0.37,0.37
1577,350,400,75,loyalty_sent,-0.4699,0.4699
1578,350,400,100,loyalty_sent,0.4971,0.4971
1579,350,400,125,loyalty_sent,-0.5071,0.5071
1580,350,400,150,loyalty_sent,0.5026,0.5026
1581,350,400,175,loyalty_sent,0.5039,0.5039
1582,350,400,200,loyalty_sent,0.4944,0.4944
1583,350,400,225,loyalty_sent,0.5062,0.5062
1584,350,400,250,loyalty_sent,-0.5024,0.5024
1585,350,400,275,loyalty_sent,-0.4972,0.4972
1586,350,400,300,loyalty_sent,-0.4851,0.4851
1587,350,400,325,loyalty_sent,0.4893,0.4893
1588,350,400,350,loyalty_sent,0.486,0.486
1589,350,425,25,loyalty_sent,-0.0409,0.0409
1590,350,425,50,loyalty_sent,0.3192,0.3192
1591,350,425,75,loyalty_sent,-0.4687,0.4687
1592,350,425,100,loyalty_sent,0.502,0.502
1593,350,425,125,loyalty_sent,0.4957,0.4957
1594,350,425,150,loyalty_sent,0.5032,0.5032
1595,350,425,175,loyalty_sent,0.5057,0.5057
1596,350,425,200,loyalty_sent,0.4981,0.4981
1597,350,425,225,loyalty_sent,0.4941,0.4941
1598,350,425,250,loyalty_sent,0.4936,0.4936
1599,350,425,275,loyalty_sent,0.4861,0.4861
1600,350,425,300,loyalty_sent,0.476,0.476
1601,350,425,325,loyalty_sent,0.4803,0.4803
1602,350,425,350,loyalty_sent,0.474,0.474
1603,350,450,25,loyalty_sent,0.0274,0.0274
1604,350,450,50,loyalty_sent,0.2646,0.2646
1605,350,450,75,loyalty_sent,0.4411,0.4411
1606,350,450,100,loyalty_sent,0.4937,0.4937
1607,350,450,125,loyalty_sent,0.485,0.485
1608,350,450,150,loyalty_sent,0.4905,0.4905
1609,350,450,175,loyalty_sent,0.4965,0.4965
1610,350,450,200,loyalty_sent,0.497,0.497
1611,350,450,225,loyalty_sent,0.4792,0.4792
1612,350,450,250,loyalty_sent,0.4894,0.4894
1613,350,450,275,loyalty_sent,0.4832,0.4832
1614,350,450,300,loyalty_sent,0.4797,0.4797
1615,350,450,325,loyalty_sent,0.4779,0.4779
1616,350,450,350,loyalty_sent,0.4668,0.4668
1617,350,475,25,loyalty_sent,0.0274,0.0274
1618,350,475,50,loyalty_sent,-0.2417,0.2417
1619,350,475,75,loyalty_sent,-0.4577,0.4577
1620,350,475,100,loyalty_sent,0.4867,0.4867
1621,350,475,125,loyalty_sent,0.4981,0.4981
1622,350,475,150,loyalty_sent,-0.4901,0.4901
1623,350,475,175,loyalty_sent,0.4962,0.4962
1624,350,475,200,loyalty_sent,0.4954,0.4954
1625,350,475,225,loyalty_sent,0.478,0.478
1626,350,475,250,loyalty_sent,0.4846,0.4846
1627,350,475,275,loyalty_sent,0.474,0.474
1628,350,475,300,loyalty_sent,0.4744,0.4744
1629,350,475,325,loyalty_sent,0.4685,0.4685
1630,350,475,350,loyalty_sent,0.4573,0.4573
1631,350,500,25,loyalty_sent,0.0087,0.0087
1632,350,500,50,loyalty_sent,0.2155,0.2155
1633,350,500,75,loyalty_sent,0.3763,0.3763
1634,350,500,100,loyalty_sent,-0.4716,0.4716
1635,350,500,125,loyalty_sent,0.4955,0.4955
1636,350,500,150,loyalty_sent,0.4893,0.4893
1637,350,500,175,loyalty_sent,0.4928,0.4928
1638,350,500,200,loyalty_sent,0.498,0.498
1639,350,500,225,loyalty_sent,0.4752,0.4752
1640,350,500,250,loyalty_sent,0.4606,0.4606
1641,350,500,275,loyalty_sent,0.4538,0.4538
1642,350,500,300,loyalty_sent,0.4587,0.4587
1643,350,500,325,loyalty_sent,0.4493,0.4493
1644,350,500,350,loyalty_sent,0.4408,0.4408
1645,375,25,25,loyalty_sent,-0.2491,0.2491
1646,375,50,25,loyalty_sent,-0.3701,0.3701
1647,375,50,50,loyalty_sent,-0.2613,0.2613
1648,375,75,25,loyalty_sent,0.3822,0.3822
1649,375,75,50,loyalty_sent,0.347,0.347
1650,375,75,75,loyalty_sent,-0.3235,0.3235
1651,375,100,25,loyalty_sent,0.358,0.358
1652,375,100,50,loyalty_sent,-0.3647,0.3647
1653,375,100,75,loyalty_sent,-0.3445,0.3445
1654,375,100,100,loyalty_sent,-0.317,0.317
1655,375,125,25,loyalty_sent,-0.3584,0.3584
1656,375,125,50,loyalty_sent,-0.4617,0.4617
1657,375,125,75,loyalty_sent,-0.4196,0.4196
1658,375,125,100,loyalty_sent,-0.3809,0.3809
1659,375,125,125,loyalty_sent,-0.3564,0.3564
1660,375,150,25,loyalty_sent,-0.3126,0.3126
1661,375,150,50,loyalty_sent,-0.4535,0.4535
1662,375,150,75,loyalty_sent,-0.4581,0.4581
1663,375,150,100,loyalty_sent,-0.4169,0.4169
1664,375,150,125,loyalty_sent,-0.3995,0.3995
1665,375,150,150,loyalty_sent,-0.3638,0.3638
1666,375,175,25,loyalty_sent,-0.3622,0.3622
1667,375,175,50,loyalty_sent,-0.4485,0.4485
1668,375,175,75,loyalty_sent,-0.4909,0.4909
1669,375,175,100,loyalty_sent,-0.4795,0.4795
1670,375,175,125,loyalty_sent,-0.4539,0.4539
1671,375,175,150,loyalty_sent,-0.4377,0.4377
1672,375,175,175,loyalty_sent,-0.4015,0.4015
1673,375,200,25,loyalty_sent,0.3709,0.3709
1674,375,200,50,loyalty_sent,-0.4579,0.4579
1675,375,200,75,loyalty_sent,-0.4872,0.4872
1676,375,200,100,loyalty_sent,-0.4753,0.4753
1677,375,200,125,loyalty_sent,-0.4796,0.4796
1678,375,200,150,loyalty_sent,-0.4708,0.4708
1679,375,200,175,loyalty_sent,-0.4528,0.4528
1680,375,200,200,loyalty_sent,-0.4392,0.4392
1681,375,225,25,loyalty_sent,0.3451,0.3451
1682,375,225,50,loyalty_sent,-0.4273,0.4273
1683,375,225,75,loyalty_sent,-0.4908,0.4908
1684,375,225,100,loyalty_sent,-0.4872,0.4872
1685,375,225,125,loyalty_sent,-0.4985,0.4985
1686,375,225,150,loyalty_sent,-0.4797,0.4797
1687,375,225,175,loyalty_sent,-0.4688,0.4688
1688,375,225,200,loyalty_sent,-0.4641,0.4641
1689,375,225,225,loyalty_sent,-0.4373,0.4373
1690,375,250,25,loyalty_sent,0.366,0.366
1691,375,250,50,loyalty_sent,0.4404,0.4404
1692,375,250,75,loyalty_sent,-0.5018,0.5018
1693,375,250,100,loyalty_sent,-0.5042,0.5042
1694,375,250,125,loyalty_sent,0.5063,0.5063
1695,375,250,150,loyalty_sent,-0.5106,0.5106
1696,375,250,175,loyalty_sent,-0.4962,0.4962
1697,375,250,200,loyalty_sent,-0.4823,0.4823
1698,375,250,225,loyalty_sent,-0.4714,0.4714
1699,375,250,250,loyalty_sent,-0.4505,0.4505
1700,375,275,25,loyalty_sent,0.3685,0.3685
1701,375,275,50,loyalty_sent,-0.3982,0.3982
1702,375,275,75,loyalty_sent,-0.4748,0.4748
1703,375,275,100,loyalty_sent,-0.4874,0.4874
1704,375,275,125,loyalty_sent,0.502,0.502
1705,375,275,150,loyalty_sent,0.5099,0.5099
1706,375,275,175,loyalty_sent,-0.5073,0.5073
1707,375,275,200,loyalty_sent,-0.4921,0.4921
1708,375,275,225,loyalty_sent,-0.4918,0.4918
1709,375,275,250,loyalty_sent,-0.4828,0.4828
1710,375,275,275,loyalty_sent,-0.4563,0.4563
1711,375,300,25,loyalty_sent,0.3685,0.3685
1712,375,300,50,loyalty_sent,0.4258,0.4258
1713,375,300,75,loyalty_sent,0.4939,0.4939
1714,375,300,100,loyalty_sent,-0.5087,0.5087
1715,375,300,125,loyalty_sent,-0.5028,0.5028
1716,375,300,150,loyalty_sent,0.5138,0.5138
1717,375,300,175,loyalty_sent,-0.5207,0.5207
1718,375,300,200,loyalty_sent,-0.5143,0.5143
1719,375,300,225,loyalty_sent,-0.4995,0.4995
1720,375,300,250,loyalty_sent,-0.4961,0.4961
1721,375,300,275,loyalty_sent,-0.4935,0.4935
1722,375,300,300,loyalty_sent,-0.4768,0.4768
1723,375,325,25,loyalty_sent,-0.3604,0.3604
1724,375,325,50,loyalty_sent,0.4122,0.4122
1725,375,325,75,loyalty_sent,0.4853,0.4853
1726,375,325,100,loyalty_sent,0.5065,0.5065
1727,375,325,125,loyalty_sent,-0.5043,0.5043
1728,375,325,150,loyalty_sent,0.5093,0.5093
1729,375,325,175,loyalty_sent,-0.5206,0.5206
1730,375,325,200,loyalty_sent,-0.505,0.505
1731,375,325,225,loyalty_sent,-0.5027,0.5027
1732,375,325,250,loyalty_sent,-0.4947,0.4947
1733,375,325,275,loyalty_sent,-0.4944,0.4944
1734,375,325,300,loyalty_sent,-0.5028,0.5028
1735,375,325,325,loyalty_sent,-0.5019,0.5019
1736,375,350,25,loyalty_sent,-0.2808,0.2808
1737,375,350,50,loyalty_sent,0.3634,0.3634
1738,375,350,75,loyalty_sent,0.4728,0.4728
1739,375,350,100,loyalty_sent,0.5103,0.5103
1740,375,350,125,loyalty_sent,-0.5082,0.5082
1741,375,350,150,loyalty_sent,0.5039,0.5039
1742,375,350,175,loyalty_sent,0.5159,0.5159
1743,375,350,200,loyalty_sent,0.5162,0.5162
1744,375,350,225,loyalty_sent,-0.5083,0.5083
1745,375,350,250,loyalty_sent,-0.5019,0.5019
1746,375,350,275,loyalty_sent,-0.5011,0.5011
1747,375,350,300,loyalty_sent,-0.5018,0.5018
1748,375,350,325,loyalty_sent,-0.5041,0.5041
1749,375,350,350,loyalty_sent,-0.4974,0.4974
1750,375,375,25,loyalty_sent,0.1812,0.1812
1751,375,375,50,loyalty_sent,-0.3794,0.3794
1752,375,375,75,loyalty_sent,0.4752,0.4752
1753,375,375,100,loyalty_sent,-0.5014,0.5014
1754,375,375,125,loyalty_sent,-0.5069,0.5069
1755,375,375,150,loyalty_sent,0.5021,0.5021
1756,375,375,175,loyalty_sent,0.5124,0.5124
1757,375,375,200,loyalty_sent,0.5117,0.5117
1758,375,375,225,loyalty_sent,-0.508,0.508
1759,375,375,250,loyalty_sent,-0.5055,0.5055
1760,375,375,275,loyalty_sent,-0.5015,0.5015
1761,375,375,300,loyalty_sent,-0.503,0.503
1762,375,375,325,loyalty_sent,-0.504,0.504
1763,375,375,350,loyalty_sent,-0.4992,0.4992
1764,375,375,375,loyalty_sent,-0.4931,0.4931
1765,375,400,25,loyalty_sent,0.1275,0.1275
1766,375,400,50,loyalty_sent,-0.3897,0.3897
1767,375,400,75,loyalty_sent,0.4708,0.4708
1768,375,400,100,loyalty_sent,0.5014,0.5014
1769,375,400,125,loyalty_sent,-0.4985,0.4985
1770,375,400,150,loyalty_sent,0.504,0.504
1771,375,400,175,loyalty_sent,0.5094,0.5094
1772,375,400,200,loyalty_sent,0.5099,0.5099
1773,375,400,225,loyalty_sent,0.51,0.51
1774,375,400,250,loyalty_sent,-0.5121,0.5121
1775,375,400,275,loyalty_sent,-0.5055,0.5055
1776,375,400,300,loyalty_sent,-0.5006,0.5006
1777,375,400,325,loyalty_sent,-0.5029,0.5029
1778,375,400,350,loyalty_sent,-0.5014,0.5014
1779,375,400,375,loyalty_sent,0.4968,0.4968
1780,375,425,25,loyalty_sent,-0.0371,0.0371
1781,375,425,50,loyalty_sent,-0.3614,0.3614
1782,375,425,75,loyalty_sent,-0.4594,0.4594
1783,375,425,100,loyalty_sent,0.492,0.492
1784,375,425,125,loyalty_sent,0.497,0.497
1785,375,425,150,loyalty_sent,0.5006,0.5006
1786,375,425,175,loyalty_sent,0.5093,0.5093
1787,375,425,200,loyalty_sent,0.5064,0.5064
1788,375,425,225,loyalty_sent,0.5057,0.5057
1789,375,425,250,loyalty_sent,0.506,0.506
1790,375,425,275,loyalty_sent,-0.4996,0.4996
1791,375,425,300,loyalty_sent,-0.4974,0.4974
1792,375,425,325,loyalty_sent,0.4926,0.4926
1793,375,425,350,loyalty_sent,0.4931,0.4931
1794,375,425,375,loyalty_sent,0.4868,0.4868
1795,375,450,25,loyalty_sent,0.0274,0.0274
1796,375,450,50,loyalty_sent,0.2275,0.2275
1797,375,450,75,loyalty_sent,0.442,0.442
1798,375,450,100,loyalty_sent,0.4805,0.4805
1799,375,450,125,loyalty_sent,0.4919,0.4919
1800,375,450,150,loyalty_sent,0.4826,0.4826
1801,375,450,175,loyalty_sent,0.4906,0.4906
1802,375,450,200,loyalty_sent,0.5041,0.5041
1803,375,450,225,loyalty_sent,0.4953,0.4953
1804,375,450,250,loyalty_sent,0.4991,0.4991
1805,375,450,275,loyalty_sent,0.4979,0.4979
1806,375,450,300,loyalty_sent,-0.4952,0.4952
1807,375,450,325,loyalty_sent,0.493,0.493
1808,375,450,350,loyalty_sent,0.4877,0.4877
1809,375,450,375,loyalty_sent,0.4829,0.4829
1810,375,475,25,loyalty_sent,0.0274,0.0274
1811,375,475,50,loyalty_sent,0.2173,0.2173
1812,375,475,75,loyalty_sent,0.3773,0.3773
1813,375,475,100,loyalty_sent,0.4707,0.4707
1814,375,475,125,loyalty_sent,0.5051,0.5051
1815,375,475,150,loyalty_sent,0.4913,0.4913
1816,375,475,175,loyalty_sent,0.4972,0.4972
1817,375,475,200,loyalty_sent,0.5045,0.5045
1818,375,475,225,loyalty_sent,0.4968,0.4968
1819,375,475,250,loyalty_sent,0.4925,0.4925
1820,375,475,275,loyalty_sent,0.4908,0.4908
1821,375,475,300,loyalty_sent,0.4864,0.4864
1822,375,475,325,loyalty_sent,0.4838,0.4838
1823,375,475,350,loyalty_sent,0.4782,0.4782
1824,375,475,375,loyalty_sent,0.4688,0.4688
1825,375,500,25,loyalty_sent,0.0087,0.0087
1826,375,500,50,loyalty_sent,-0.2304,0.2304
1827,375,500,75,loyalty_sent,-0.3733,0.3733
1828,375,500,100,loyalty_sent,-0.4567,0.4567
1829,375,500,125,loyalty_sent,0.4877,0.4877
1830,375,500,150,loyalty_sent,0.4981,0.4981
1831,375,500,175,loyalty_sent,0.4965,0.4965
1832,375,500,200,loyalty_sent,0.5094,0.5094
1833,375,500,225,loyalty_sent,0.4939,0.4939
1834,375,500,250,loyalty_sent,0.4828,0.4828
1835,375,500,275,loyalty_sent,0.4777,0.4777
1836,375,500,300,loyalty_sent,0.4704,0.4704
1837,375,500,325,loyalty_sent,0.4745,0.4745
1838,375,500,350,loyalty_sent,0.4637,0.4637
1839,375,500,375,loyalty_sent,0.4537,0.4537
1840,400,25,25,loyalty_sent,-0.2448,0.2448
1841,400,50,25,loyalty_sent,-0.3748,0.3748
1842,400,50,50,loyalty_sent,-0.2591,0.2591
1843,400,75,25,loyalty_sent,0.3458,0.3458
1844,400,75,50,loyalty_sent,-0.3506,0.3506
1845,400,75,75,loyalty_sent,-0.2984,0.2984
1846,400,100,25,loyalty_sent,0.3291,0.3291
1847,400,100,50,loyalty_sent,-0.372,0.372
1848,400,100,75,loyalty_sent,-0.3362,0.3362
1849,400,100,100,loyalty_sent,-0.3007,0.3007
1850,400,125,25,loyalty_sent,0.3397,0.3397
1851,400,125,50,loyalty_sent,-0.45,0.45
1852,400,125,75,loyalty_sent,-0.4039,0.4039
1853,400,125,100,loyalty_sent,-0.3667,0.3667
1854,400,125,125,loyalty_sent,-0.3282,0.3282
1855,400,150,25,loyalty_sent,-0.064,0.064
1856,400,150,50,loyalty_sent,-0.4197,0.4197
1857,400,150,75,loyalty_sent,-0.4425,0.4425
1858,400,150,100,loyalty_sent,-0.3918,0.3918
1859,400,150,125,loyalty_sent,-0.3627,0.3627
1860,400,150,150,loyalty_sent,-0.3311,0.3311
1861,400,175,25,loyalty_sent,0.055,0.055
1862,400,175,50,loyalty_sent,-0.4067,0.4067
1863,400,175,75,loyalty_sent,-0.4737,0.4737
1864,400,175,100,loyalty_sent,-0.4467,0.4467
1865,400,175,125,loyalty_sent,-0.4132,0.4132
1866,400,175,150,loyalty_sent,-0.3998,0.3998
1867,400,175,175,loyalty_sent,-0.3613,0.3613
1868,400,200,25,loyalty_sent,0.3395,0.3395
1869,400,200,50,loyalty_sent,0.4084,0.4084
1870,400,200,75,loyalty_sent,-0.4746,0.4746
1871,400,200,100,loyalty_sent,-0.4768,0.4768
1872,400,200,125,loyalty_sent,-0.4504,0.4504
1873,400,200,150,loyalty_sent,-0.4488,0.4488
1874,400,200,175,loyalty_sent,-0.4313,0.4313
1875,400,200,200,loyalty_sent,-0.4148,0.4148
1876,400,225,25,loyalty_sent,0.3352,0.3352
1877,400,225,50,loyalty_sent,-0.4198,0.4198
1878,400,225,75,loyalty_sent,0.4764,0.4764
1879,400,225,100,loyalty_sent,-0.4826,0.4826
1880,400,225,125,loyalty_sent,-0.4752,0.4752
1881,400,225,150,loyalty_sent,-0.4702,0.4702
1882,400,225,175,loyalty_sent,-0.4607,0.4607
1883,400,225,200,loyalty_sent,-0.4547,0.4547
1884,400,225,225,loyalty_sent,-0.4226,0.4226
1885,400,250,25,loyalty_sent,-0.3853,0.3853
1886,400,250,50,loyalty_sent,-0.4266,0.4266
1887,400,250,75,loyalty_sent,-0.4659,0.4659
1888,400,250,100,loyalty_sent,-0.4928,0.4928
1889,400,250,125,loyalty_sent,-0.495,0.495
1890,400,250,150,loyalty_sent,-0.4976,0.4976
1891,400,250,175,loyalty_sent,-0.4829,0.4829
1892,400,250,200,loyalty_sent,-0.4719,0.4719
1893,400,250,225,loyalty_sent,-0.4682,0.4682
1894,400,250,250,loyalty_sent,-0.4356,0.4356
1895,400,275,25,loyalty_sent,-0.3873,0.3873
1896,400,275,50,loyalty_sent,-0.382,0.382
1897,400,275,75,loyalty_sent,-0.4542,0.4542
1898,400,275,100,loyalty_sent,-0.488,0.488
1899,400,275,125,loyalty_sent,-0.4974,0.4974
1900,400,275,150,loyalty_sent,-0.5049,0.5049
1901,400,275,175,loyalty_sent,-0.5008,0.5008
1902,400,275,200,loyalty_sent,-0.496,0.496
1903,400,275,225,loyalty_sent,-0.4864,0.4864
1904,400,275,250,loyalty_sent,-0.4838,0.4838
1905,400,275,275,loyalty_sent,-0.4544,0.4544
1906,400,300,25,loyalty_sent,-0.3873,0.3873
1907,400,300,50,loyalty_sent,-0.3985,0.3985
1908,400,300,75,loyalty_sent,-0.4765,0.4765
1909,400,300,100,loyalty_sent,-0.5081,0.5081
1910,400,300,125,loyalty_sent,-0.5056,0.5056
1911,400,300,150,loyalty_sent,-0.5053,0.5053
1912,400,300,175,loyalty_sent,-0.5204,0.5204
1913,400,300,200,loyalty_sent,-0.5059,0.5059
1914,400,300,225,loyalty_sent,-0.4991,0.4991
1915,400,300,250,loyalty_sent,-0.4927,0.4927
1916,400,300,275,loyalty_sent,-0.4877,0.4877
1917,400,300,300,loyalty_sent,-0.4678,0.4678
1918,400,325,25,loyalty_sent,-0.3708,0.3708
1919,400,325,50,loyalty_sent,-0.4026,0.4026
1920,400,325,75,loyalty_sent,-0.4681,0.4681
1921,400,325,100,loyalty_sent,-0.4981,0.4981
1922,400,325,125,loyalty_sent,-0.5017,0.5017
1923,400,325,150,loyalty_sent,-0.4977,0.4977
1924,400,325,175,loyalty_sent,-0.5049,0.5049
1925,400,325,200,loyalty_sent,-0.5081,0.5081
1926,400,325,225,loyalty_sent,-0.5,0.5
1927,400,325,250,loyalty_sent,-0.4854,0.4854
1928,400,325,275,loyalty_sent,-0.4868,0.4868
1929,400,325,300,loyalty_sent,-0.488,0.488
1930,400,325,325,loyalty_sent,-0.4791,0.4791
1931,400,350,25,loyalty_sent,-0.3475,0.3475
1932,400,350,50,loyalty_sent,-0.3068,0.3068
1933,400,350,75,loyalty_sent,0.4601,0.4601
1934,400,350,100,loyalty_sent,0.5052,0.5052
1935,400,350,125,loyalty_sent,0.5049,0.5049
1936,400,350,150,loyalty_sent,-0.5019,0.5019
1937,400,350,175,loyalty_sent,0.5089,0.5089
1938,400,350,200,loyalty_sent,-0.5178,0.5178
1939,400,350,225,loyalty_sent,-0.5095,0.5095
1940,400,350,250,loyalty_sent,-0.5011,0.5011
1941,400,350,275,loyalty_sent,-0.4981,0.4981
1942,400,350,300,loyalty_sent,-0.4961,0.4961
1943,400,350,325,loyalty_sent,-0.5027,0.5027
1944,400,350,350,loyalty_sent,-0.4941,0.4941
1945,400,375,25,loyalty_sent,-0.0281,0.0281
1946,400,375,50,loyalty_sent,-0.1645,0.1645
1947,400,375,75,loyalty_sent,0.4515,0.4515
1948,400,375,100,loyalty_sent,0.4985,0.4985
1949,400,375,125,loyalty_sent,-0.5087,0.5087
1950,400,375,150,loyalty_sent,-0.4994,0.4994
1951,400,375,175,loyalty_sent,0.5113,0.5113
1952,400,375,200,loyalty_sent,0.5159,0.5159
1953,400,375,225,loyalty_sent,-0.5121,0.5121
1954,400,375,250,loyalty_sent,-0.5082,0.5082
1955,400,375,275,loyalty_sent,-0.5044,0.5044
1956,400,375,300,loyalty_sent,-0.5038,0.5038
1957,400,375,325,loyalty_sent,-0.5049,0.5049
1958,400,375,350,loyalty_sent,-0.5053,0.5053
1959,400,375,375,loyalty_sent,-0.5006,0.5006
1960,400,400,25,loyalty_sent,-0.1817,0.1817
1961,400,400,50,loyalty_sent,0.2983,0.2983
1962,400,400,75,loyalty_sent,0.457,0.457
1963,400,400,100,loyalty_sent,0.4923,0.4923
1964,400,400,125,loyalty_sent,-0.5066,0.5066
1965,400,400,150,loyalty_sent,-0.501,0.501
1966,400,400,175,loyalty_sent,0.5146,0.5146
1967,400,400,200,loyalty_sent,0.5156,0.5156
1968,400,400,225,loyalty_sent,0.5161,0.5161
1969,400,400,250,loyalty_sent,-0.5152,0.5152
1970,400,400,275,loyalty_sent,-0.5114,0.5114
1971,400,400,300,loyalty_sent,-0.508,0.508
1972,400,400,325,loyalty_sent,-0.5065,0.5065
1973,400,400,350,loyalty_sent,-0.5057,0.5057
1974,400,400,375,loyalty_sent,-0.5041,0.5041
1975,400,400,400,loyalty_sent,-0.4968,0.4968
1976,400,425,25,loyalty_sent,-0.022,0.022
1977,400,425,50,loyalty_sent,0.0972,0.0972
1978,400,425,75,loyalty_sent,-0.435,0.435
1979,400,425,100,loyalty_sent,0.4925,0.4925
1980,400,425,125,loyalty_sent,0.5083,0.5083
1981,400,425,150,loyalty_sent,0.5006,0.5006
1982,400,425,175,loyalty_sent,0.5078,0.5078
1983,400,425,200,loyalty_sent,0.5138,0.5138
1984,400,425,225,loyalty_sent,0.5178,0.5178
1985,400,425,250,loyalty_sent,0.5111,0.5111
1986,400,425,275,loyalty_sent,-0.5098,0.5098
1987,400,425,300,loyalty_sent,-0.5034,0.5034
1988,400,425,325,loyalty_sent,-0.497,0.497
1989,400,425,350,loyalty_sent,-0.4993,0.4993
1990,400,425,375,loyalty_sent,-0.4948,0.4948
1991,400,425,400,loyalty_sent,0.4994,0.4994
1992,400,450,25,loyalty_sent,0.0154,0.0154
1993,400,450,50,loyalty_sent,0.1506,0.1506
1994,400,450,75,loyalty_sent,0.3835,0.3835
1995,400,450,100,loyalty_sent,0.4795,0.4795
1996,400,450,125,loyalty_sent,0.5013,0.5013
1997,400,450,150,loyalty_sent,0.4972,0.4972
1998,400,450,175,loyalty_sent,0.5004,0.5004
1999,400,450,200,loyalty_sent,0.5114,0.5114
2000,400,450,225,loyalty_sent,0.5101,0.5101
2001,400,450,250,loyalty_sent,0.5081,0.5081
2002,400,450,275,loyalty_sent,-0.5072,0.5072
2003,400,450,300,loyalty_sent,-0.5005,0.5005
2004,400,450,325,loyalty_sent,-0.5005,0.5005
2005,400,450,350,loyalty_sent,0.5016,0.5016
2006,400,450,375,loyalty_sent,0.4933,0.4933
2007,400,450,400,loyalty_sent,0.4888,0.4888
2008,400,475,25,loyalty_sent,0.0154,0.0154
2009,400,475,50,loyalty_sent,0.1506,0.1506
2010,400,475,75,loyalty_sent,-0.3816,0.3816
2011,400,475,100,loyalty_sent,0.4761,0.4761
2012,400,475,125,loyalty_sent,0.4961,0.4961
2013,400,475,150,loyalty_sent,0.5013,0.5013
2014,400,475,175,loyalty_sent,0.5004,0.5004
2015,400,475,200,loyalty_sent,0.508,0.508
2016,400,475,225,loyalty_sent,0.5068,0.5068
2017,400,475,250,loyalty_sent,0.4969,0.4969
2018,400,475,275,loyalty_sent,0.4966,0.4966
2019,400,475,300,loyalty_sent,-0.4935,0.4935
2020,400,475,325,loyalty_sent,-0.4933,0.4933
2021,400,475,350,loyalty_sent,0.4922,0.4922
2022,400,475,375,loyalty_sent,0.4835,0.4835
2023,400,475,400,loyalty_sent,0.4787,0.4787
2024,400,500,25,loyalty_sent,0.0058,0.0058
2025,400,500,50,loyalty_sent,0.0819,0.0819
2026,400,500,75,loyalty_sent,-0.3257,0.3257
2027,400,500,100,loyalty_sent,-0.4651,0.4651
2028,400,500,125,loyalty_sent,0.4912,0.4912
2029,400,500,150,loyalty_sent,0.5053,0.5053
2030,400,500,175,loyalty_sent,0.4978,0.4978
2031,400,500,200,loyalty_sent,0.5033,0.5033
2032,400,500,225,loyalty_sent,0.5054,0.5054
2033,400,500,250,loyalty_sent,0.4964,0.4964
2034,400,500,275,loyalty_sent,0.4973,0.4973
2035,400,500,300,loyalty_sent,0.4921,0.4921
2036,400,500,325,loyalty_sent,-0.4892,0.4892
2037,400,500,350,loyalty_sent,0.4854,0.4854
2038,400,500,375,loyalty_sent,0.4727,0.4727
2039,400,500,400,loyalty_sent,0.4707,0.4707
2040,425,25,25,loyalty_sent,-0.1951,0.1951
2041,425,50,25,loyalty_sent,-0.387,0.387
2042,425,50,50,loyalty_sent,-0.2608,0.2608
2043,425,75,25,loyalty_sent,0.3374,0.3374
2044,425,75,50,loyalty_sent,-0.3466,0.3466
2045,425,75,75,loyalty_sent,-0.3125,0.3125
2046,425,100,25,loyalty_sent,0.3251,0.3251
2047,425,100,50,loyalty_sent,-0.3865,0.3865
2048,425,100,75,loyalty_sent,0.3352,0.3352
2049,425,100,100,loyalty_sent,-0.3112,0.3112
2050,425,125,25,loyalty_sent,0.3185,0.3185
2051,425,125,50,loyalty_sent,-0.4411,0.4411
2052,425,125,75,loyalty_sent,-0.402,0.402
2053,425,125,100,loyalty_sent,-0.3712,0.3712
2054,425,125,125,loyalty_sent,-0.3297,0.3297
2055,425,150,25,loyalty_sent,0.0198,0.0198
2056,425,150,50,loyalty_sent,-0.4151,0.4151
2057,425,150,75,loyalty_sent,-0.448,0.448
2058,425,150,100,loyalty_sent,-0.3826,0.3826
2059,425,150,125,loyalty_sent,-0.3691,0.3691
2060,425,150,150,loyalty_sent,-0.3277,0.3277
2061,425,175,25,loyalty_sent,0.1058,0.1058
2062,425,175,50,loyalty_sent,-0.4006,0.4006
2063,425,175,75,loyalty_sent,-0.4692,0.4692
2064,425,175,100,loyalty_sent,-0.4344,0.4344
2065,425,175,125,loyalty_sent,-0.4047,0.4047
2066,425,175,150,loyalty_sent,-0.3889,0.3889
2067,425,175,175,loyalty_sent,-0.3414,0.3414
2068,425,200,25,loyalty_sent,0.318,0.318
2069,425,200,50,loyalty_sent,0.4015,0.4015
2070,425,200,75,loyalty_sent,-0.4676,0.4676
2071,425,200,100,loyalty_sent,-0.4723,0.4723
2072,425,200,125,loyalty_sent,-0.4373,0.4373
2073,425,200,150,loyalty_sent,-0.444,0.444
2074,425,200,175,loyalty_sent,-0.4359,0.4359
2075,425,200,200,loyalty_sent,-0.3943,0.3943
